value,chindex,chlabel,bini,binlabel,SubjID
-1.802,6,FC1,28,False_Alarms_Shape_1,S124
-2.539,7,C3,28,False_Alarms_Shape_1,S124
-1.219,8,T7,28,False_Alarms_Shape_1,S124
-1.920,9,CP5,28,False_Alarms_Shape_1,S124
-2.491,10,CP1,28,False_Alarms_Shape_1,S124
-3.362,11,Pz,28,False_Alarms_Shape_1,S124
-3.740,12,P3,28,False_Alarms_Shape_1,S124
-1.333,13,P7,28,False_Alarms_Shape_1,S124
-4.080,14,O1,28,False_Alarms_Shape_1,S124
-5.377,15,O2,28,False_Alarms_Shape_1,S124
-3.569,16,P4,28,False_Alarms_Shape_1,S124
-3.720,17,P8,28,False_Alarms_Shape_1,S124
-2.382,18,CP6,28,False_Alarms_Shape_1,S124
-2.537,19,CP2,28,False_Alarms_Shape_1,S124
-1.867,20,CZ,28,False_Alarms_Shape_1,S124
-1.431,21,C4,28,False_Alarms_Shape_1,S124
-1.955,22,T8,28,False_Alarms_Shape_1,S124
-1.607,23,FC6,28,False_Alarms_Shape_1,S124
-1.109,24,FC2,28,False_Alarms_Shape_1,S124
-1.951,25,F4,28,False_Alarms_Shape_1,S124
-1.561,26,F8,28,False_Alarms_Shape_1,S124
-2.527,27,FP2,28,False_Alarms_Shape_1,S124
-2.208,1,FP1,29,Hits_Shape_2,S124
-1.087,2,Fz,29,Hits_Shape_2,S124
-0.953,3,F3,29,Hits_Shape_2,S124
-1.020,4,F7,29,Hits_Shape_2,S124
0.204,5,FC5,29,Hits_Shape_2,S124
-0.702,6,FC1,29,Hits_Shape_2,S124
0.441,7,C3,29,Hits_Shape_2,S124
2.031,8,T7,29,Hits_Shape_2,S124
1.087,9,CP5,29,Hits_Shape_2,S124
-0.915,10,CP1,29,Hits_Shape_2,S124
0.074,11,Pz,29,Hits_Shape_2,S124
1.219,12,P3,29,Hits_Shape_2,S124
0.415,13,P7,29,Hits_Shape_2,S124
1.253,14,O1,29,Hits_Shape_2,S124
-0.459,15,O2,29,Hits_Shape_2,S124
0.270,16,P4,29,Hits_Shape_2,S124
-0.995,17,P8,29,Hits_Shape_2,S124
-0.772,18,CP6,29,Hits_Shape_2,S124
-1.085,19,CP2,29,Hits_Shape_2,S124
-1.210,20,CZ,29,Hits_Shape_2,S124
-1.840,21,C4,29,Hits_Shape_2,S124
-2.668,22,T8,29,Hits_Shape_2,S124
-2.334,23,FC6,29,Hits_Shape_2,S124
-1.738,24,FC2,29,Hits_Shape_2,S124
-1.842,25,F4,29,Hits_Shape_2,S124
-1.892,26,F8,29,Hits_Shape_2,S124
-0.988,27,FP2,29,Hits_Shape_2,S124
-2.802,1,FP1,30,Misses_Shape_2,S124
-5.129,2,Fz,30,Misses_Shape_2,S124
-3.560,3,F3,30,Misses_Shape_2,S124
-0.850,4,F7,30,Misses_Shape_2,S124
-1.352,5,FC5,30,Misses_Shape_2,S124
-3.680,6,FC1,30,Misses_Shape_2,S124
-1.880,7,C3,30,Misses_Shape_2,S124
-0.239,8,T7,30,Misses_Shape_2,S124
0.586,9,CP5,30,Misses_Shape_2,S124
-2.155,10,CP1,30,Misses_Shape_2,S124
-0.139,11,Pz,30,Misses_Shape_2,S124
1.745,12,P3,30,Misses_Shape_2,S124
1.610,13,P7,30,Misses_Shape_2,S124
3.837,14,O1,30,Misses_Shape_2,S124
1.769,15,O2,30,Misses_Shape_2,S124
0.404,16,P4,30,Misses_Shape_2,S124
1.067,17,P8,30,Misses_Shape_2,S124
-0.195,18,CP6,30,Misses_Shape_2,S124
-2.154,19,CP2,30,Misses_Shape_2,S124
-3.540,20,CZ,30,Misses_Shape_2,S124
-2.873,21,C4,30,Misses_Shape_2,S124
-0.980,22,T8,30,Misses_Shape_2,S124
-2.726,23,FC6,30,Misses_Shape_2,S124
-4.944,24,FC2,30,Misses_Shape_2,S124
-4.997,25,F4,30,Misses_Shape_2,S124
-2.530,26,F8,30,Misses_Shape_2,S124
-4.254,27,FP2,30,Misses_Shape_2,S124
-2.661,1,FP1,31,Correct_Rejections_Shape_2,S124
-3.509,2,Fz,31,Correct_Rejections_Shape_2,S124
-2.587,3,F3,31,Correct_Rejections_Shape_2,S124
-0.784,4,F7,31,Correct_Rejections_Shape_2,S124
-1.380,5,FC5,31,Correct_Rejections_Shape_2,S124
-3.244,6,FC1,31,Correct_Rejections_Shape_2,S124
-2.654,7,C3,31,Correct_Rejections_Shape_2,S124
-1.126,8,T7,31,Correct_Rejections_Shape_2,S124
-1.818,9,CP5,31,Correct_Rejections_Shape_2,S124
-3.182,10,CP1,31,Correct_Rejections_Shape_2,S124
-2.408,11,Pz,31,Correct_Rejections_Shape_2,S124
-2.066,12,P3,31,Correct_Rejections_Shape_2,S124
-0.642,13,P7,31,Correct_Rejections_Shape_2,S124
1.027,14,O1,31,Correct_Rejections_Shape_2,S124
0.197,15,O2,31,Correct_Rejections_Shape_2,S124
-1.901,16,P4,31,Correct_Rejections_Shape_2,S124
-0.398,17,P8,31,Correct_Rejections_Shape_2,S124
-3.840,18,CP6,31,Correct_Rejections_Shape_2,S124
-3.735,19,CP2,31,Correct_Rejections_Shape_2,S124
-3.899,20,CZ,31,Correct_Rejections_Shape_2,S124
-4.059,21,C4,31,Correct_Rejections_Shape_2,S124
-2.776,22,T8,31,Correct_Rejections_Shape_2,S124
-3.514,23,FC6,31,Correct_Rejections_Shape_2,S124
-4.284,24,FC2,31,Correct_Rejections_Shape_2,S124
-4.037,25,F4,31,Correct_Rejections_Shape_2,S124
-3.186,26,F8,31,Correct_Rejections_Shape_2,S124
-3.217,27,FP2,31,Correct_Rejections_Shape_2,S124
-4.712,1,FP1,32,False_Alarms_Shape_2,S124
-4.515,2,Fz,32,False_Alarms_Shape_2,S124
-4.029,3,F3,32,False_Alarms_Shape_2,S124
-3.429,4,F7,32,False_Alarms_Shape_2,S124
-2.493,5,FC5,32,False_Alarms_Shape_2,S124
-3.381,6,FC1,32,False_Alarms_Shape_2,S124
-1.869,7,C3,32,False_Alarms_Shape_2,S124
-0.376,8,T7,32,False_Alarms_Shape_2,S124
0.079,9,CP5,32,False_Alarms_Shape_2,S124
-1.059,10,CP1,32,False_Alarms_Shape_2,S124
-0.182,11,Pz,32,False_Alarms_Shape_2,S124
0.574,12,P3,32,False_Alarms_Shape_2,S124
1.898,13,P7,32,False_Alarms_Shape_2,S124
2.859,14,O1,32,False_Alarms_Shape_2,S124
2.751,15,O2,32,False_Alarms_Shape_2,S124
0.872,16,P4,32,False_Alarms_Shape_2,S124
1.897,17,P8,32,False_Alarms_Shape_2,S124
-0.432,18,CP6,32,False_Alarms_Shape_2,S124
-1.842,19,CP2,32,False_Alarms_Shape_2,S124
-3.206,20,CZ,32,False_Alarms_Shape_2,S124
-3.226,21,C4,32,False_Alarms_Shape_2,S124
-2.135,22,T8,32,False_Alarms_Shape_2,S124
-3.634,23,FC6,32,False_Alarms_Shape_2,S124
-4.363,24,FC2,32,False_Alarms_Shape_2,S124
-4.776,25,F4,32,False_Alarms_Shape_2,S124
-3.715,26,F8,32,False_Alarms_Shape_2,S124
-5.069,27,FP2,32,False_Alarms_Shape_2,S124
-5.093,1,FP1,33,Hits_Shape_3,S124
-5.832,2,Fz,33,Hits_Shape_3,S124
-4.955,3,F3,33,Hits_Shape_3,S124
-2.813,4,F7,33,Hits_Shape_3,S124
-2.893,5,FC5,33,Hits_Shape_3,S124
-4.983,6,FC1,33,Hits_Shape_3,S124
-3.998,7,C3,33,Hits_Shape_3,S124
-0.651,8,T7,33,Hits_Shape_3,S124
-1.260,9,CP5,33,Hits_Shape_3,S124
-2.916,10,CP1,33,Hits_Shape_3,S124
-2.316,11,Pz,33,Hits_Shape_3,S124
-1.206,12,P3,33,Hits_Shape_3,S124
1.055,13,P7,33,Hits_Shape_3,S124
1.146,14,O1,33,Hits_Shape_3,S124
0.798,15,O2,33,Hits_Shape_3,S124
-1.387,16,P4,33,Hits_Shape_3,S124
1.030,17,P8,33,Hits_Shape_3,S124
-2.549,18,CP6,33,Hits_Shape_3,S124
-3.802,19,CP2,33,Hits_Shape_3,S124
-5.094,20,CZ,33,Hits_Shape_3,S124
-3.951,21,C4,33,Hits_Shape_3,S124
-3.189,22,T8,33,Hits_Shape_3,S124
-4.481,23,FC6,33,Hits_Shape_3,S124
-5.411,24,FC2,33,Hits_Shape_3,S124
-5.463,25,F4,33,Hits_Shape_3,S124
-4.852,26,F8,33,Hits_Shape_3,S124
-5.710,27,FP2,33,Hits_Shape_3,S124
-3.951,1,FP1,34,Misses_Shape_3,S124
-2.904,2,Fz,34,Misses_Shape_3,S124
-3.121,3,F3,34,Misses_Shape_3,S124
-1.912,4,F7,34,Misses_Shape_3,S124
-1.945,5,FC5,34,Misses_Shape_3,S124
-2.205,6,FC1,34,Misses_Shape_3,S124
-1.656,7,C3,34,Misses_Shape_3,S124
-0.325,8,T7,34,Misses_Shape_3,S124
0.048,9,CP5,34,Misses_Shape_3,S124
-0.426,10,CP1,34,Misses_Shape_3,S124
0.233,11,Pz,34,Misses_Shape_3,S124
0.621,12,P3,34,Misses_Shape_3,S124
1.971,13,P7,34,Misses_Shape_3,S124
1.624,14,O1,34,Misses_Shape_3,S124
1.996,15,O2,34,Misses_Shape_3,S124
2.163,16,P4,34,Misses_Shape_3,S124
4.154,17,P8,34,Misses_Shape_3,S124
1.497,18,CP6,34,Misses_Shape_3,S124
0.259,19,CP2,34,Misses_Shape_3,S124
-1.179,20,CZ,34,Misses_Shape_3,S124
-0.027,21,C4,34,Misses_Shape_3,S124
0.183,22,T8,34,Misses_Shape_3,S124
-0.983,23,FC6,34,Misses_Shape_3,S124
-1.662,24,FC2,34,Misses_Shape_3,S124
-2.853,25,F4,34,Misses_Shape_3,S124
-2.004,26,F8,34,Misses_Shape_3,S124
-3.878,27,FP2,34,Misses_Shape_3,S124
-3.514,1,FP1,35,Correct_Rejections_Shape_3,S124
-3.225,2,Fz,35,Correct_Rejections_Shape_3,S124
-3.617,3,F3,35,Correct_Rejections_Shape_3,S124
-4.608,4,F7,35,Correct_Rejections_Shape_3,S124
-4.195,5,FC5,35,Correct_Rejections_Shape_3,S124
-3.365,6,FC1,35,Correct_Rejections_Shape_3,S124
-3.410,7,C3,35,Correct_Rejections_Shape_3,S124
-3.141,8,T7,35,Correct_Rejections_Shape_3,S124
-3.152,9,CP5,35,Correct_Rejections_Shape_3,S124
-3.046,10,CP1,35,Correct_Rejections_Shape_3,S124
-2.203,11,Pz,35,Correct_Rejections_Shape_3,S124
-3.200,12,P3,35,Correct_Rejections_Shape_3,S124
-1.467,13,P7,35,Correct_Rejections_Shape_3,S124
-0.791,14,O1,35,Correct_Rejections_Shape_3,S124
0.018,15,O2,35,Correct_Rejections_Shape_3,S124
-0.518,16,P4,35,Correct_Rejections_Shape_3,S124
2.068,17,P8,35,Correct_Rejections_Shape_3,S124
-0.584,18,CP6,35,Correct_Rejections_Shape_3,S124
-2.614,19,CP2,35,Correct_Rejections_Shape_3,S124
-3.253,20,CZ,35,Correct_Rejections_Shape_3,S124
-2.404,21,C4,35,Correct_Rejections_Shape_3,S124
-0.532,22,T8,35,Correct_Rejections_Shape_3,S124
-2.465,23,FC6,35,Correct_Rejections_Shape_3,S124
-3.314,24,FC2,35,Correct_Rejections_Shape_3,S124
-3.154,25,F4,35,Correct_Rejections_Shape_3,S124
-2.826,26,F8,35,Correct_Rejections_Shape_3,S124
-2.603,27,FP2,35,Correct_Rejections_Shape_3,S124
-2.901,1,FP1,36,False_Alarms_Shape_3,S124
-3.140,2,Fz,36,False_Alarms_Shape_3,S124
-3.138,3,F3,36,False_Alarms_Shape_3,S124
-3.026,4,F7,36,False_Alarms_Shape_3,S124
-2.407,5,FC5,36,False_Alarms_Shape_3,S124
-2.586,6,FC1,36,False_Alarms_Shape_3,S124
-2.364,7,C3,36,False_Alarms_Shape_3,S124
-0.878,8,T7,36,False_Alarms_Shape_3,S124
-0.554,9,CP5,36,False_Alarms_Shape_3,S124
-2.231,10,CP1,36,False_Alarms_Shape_3,S124
-1.211,11,Pz,36,False_Alarms_Shape_3,S124
-0.220,12,P3,36,False_Alarms_Shape_3,S124
0.861,13,P7,36,False_Alarms_Shape_3,S124
0.859,14,O1,36,False_Alarms_Shape_3,S124
0.540,15,O2,36,False_Alarms_Shape_3,S124
0.700,16,P4,36,False_Alarms_Shape_3,S124
2.298,17,P8,36,False_Alarms_Shape_3,S124
-0.089,18,CP6,36,False_Alarms_Shape_3,S124
-2.127,19,CP2,36,False_Alarms_Shape_3,S124
-3.101,20,CZ,36,False_Alarms_Shape_3,S124
-2.267,21,C4,36,False_Alarms_Shape_3,S124
-1.531,22,T8,36,False_Alarms_Shape_3,S124
-2.625,23,FC6,36,False_Alarms_Shape_3,S124
-3.231,24,FC2,36,False_Alarms_Shape_3,S124
-2.891,25,F4,36,False_Alarms_Shape_3,S124
-2.063,26,F8,36,False_Alarms_Shape_3,S124
-3.199,27,FP2,36,False_Alarms_Shape_3,S124
-7.778,1,FP1,37,Hits,S124
-5.435,2,Fz,37,Hits,S124
-5.367,3,F3,37,Hits,S124
-5.047,4,F7,37,Hits,S124
-3.766,5,FC5,37,Hits,S124
-4.383,6,FC1,37,Hits,S124
-3.260,7,C3,37,Hits,S124
-1.181,8,T7,37,Hits,S124
-1.239,9,CP5,37,Hits,S124
-3.264,10,CP1,37,Hits,S124
-1.245,11,Pz,37,Hits,S124
-0.318,12,P3,37,Hits,S124
0.542,13,P7,37,Hits,S124
1.856,14,O1,37,Hits,S124
1.782,15,O2,37,Hits,S124
-0.411,16,P4,37,Hits,S124
0.940,17,P8,37,Hits,S124
-1.957,18,CP6,37,Hits,S124
-2.816,19,CP2,37,Hits,S124
-3.991,20,CZ,37,Hits,S124
-3.445,21,C4,37,Hits,S124
-3.257,22,T8,37,Hits,S124
-3.856,23,FC6,37,Hits,S124
-4.725,24,FC2,37,Hits,S124
-5.165,25,F4,37,Hits,S124
-3.516,26,F8,37,Hits,S124
-6.513,27,FP2,37,Hits,S124
-7.550,1,FP1,38,Misses,S124
-5.747,2,Fz,38,Misses,S124
-5.054,3,F3,38,Misses,S124
-3.462,4,F7,38,Misses,S124
-2.672,5,FC5,38,Misses,S124
-3.960,6,FC1,38,Misses,S124
-2.010,7,C3,38,Misses,S124
-0.668,8,T7,38,Misses,S124
0.253,9,CP5,38,Misses,S124
-2.275,10,CP1,38,Misses,S124
0.107,11,Pz,38,Misses,S124
1.719,12,P3,38,Misses,S124
2.274,13,P7,38,Misses,S124
3.645,14,O1,38,Misses,S124
3.235,15,O2,38,Misses,S124
1.251,16,P4,38,Misses,S124
2.631,17,P8,38,Misses,S124
0.001,18,CP6,38,Misses,S124
-1.566,19,CP2,38,Misses,S124
-3.128,20,CZ,38,Misses,S124
-2.429,21,C4,38,Misses,S124
-1.385,22,T8,38,Misses,S124
-3.126,23,FC6,38,Misses,S124
-4.514,24,FC2,38,Misses,S124
-5.451,25,F4,38,Misses,S124
-3.824,26,F8,38,Misses,S124
-7.725,27,FP2,38,Misses,S124
-3.519,1,FP1,39,Correct_Rejections,S124
-2.989,2,Fz,39,Correct_Rejections,S124
-2.963,3,F3,39,Correct_Rejections,S124
-2.791,4,F7,39,Correct_Rejections,S124
-2.414,5,FC5,39,Correct_Rejections,S124
-2.634,6,FC1,39,Correct_Rejections,S124
-2.214,7,C3,39,Correct_Rejections,S124
-1.496,8,T7,39,Correct_Rejections,S124
-1.593,9,CP5,39,Correct_Rejections,S124
-2.003,10,CP1,39,Correct_Rejections,S124
-1.619,11,Pz,39,Correct_Rejections,S124
-1.808,12,P3,39,Correct_Rejections,S124
-0.394,13,P7,39,Correct_Rejections,S124
-0.022,14,O1,39,Correct_Rejections,S124
-0.624,15,O2,39,Correct_Rejections,S124
-1.063,16,P4,39,Correct_Rejections,S124
0.107,17,P8,39,Correct_Rejections,S124
-1.818,18,CP6,39,Correct_Rejections,S124
-2.348,19,CP2,39,Correct_Rejections,S124
-2.735,20,CZ,39,Correct_Rejections,S124
-2.385,21,C4,39,Correct_Rejections,S124
-1.471,22,T8,39,Correct_Rejections,S124
-2.410,23,FC6,39,Correct_Rejections,S124
-2.988,24,FC2,39,Correct_Rejections,S124
-3.167,25,F4,39,Correct_Rejections,S124
-2.507,26,F8,39,Correct_Rejections,S124
-3.124,27,FP2,39,Correct_Rejections,S124
-3.445,1,FP1,40,False_Alarms,S124
-2.999,2,Fz,40,False_Alarms,S124
-3.175,3,F3,40,False_Alarms,S124
-2.889,4,F7,40,False_Alarms,S124
-2.259,5,FC5,40,False_Alarms,S124
-2.589,6,FC1,40,False_Alarms,S124
-2.258,7,C3,40,False_Alarms,S124
-0.824,8,T7,40,False_Alarms,S124
-0.798,9,CP5,40,False_Alarms,S124
-1.927,10,CP1,40,False_Alarms,S124
-1.585,11,Pz,40,False_Alarms,S124
-1.129,12,P3,40,False_Alarms,S124
0.475,13,P7,40,False_Alarms,S124
-0.121,14,O1,40,False_Alarms,S124
-0.695,15,O2,40,False_Alarms,S124
-0.666,16,P4,40,False_Alarms,S124
0.158,17,P8,40,False_Alarms,S124
-0.967,18,CP6,40,False_Alarms,S124
-2.168,19,CP2,40,False_Alarms,S124
-2.725,20,CZ,40,False_Alarms,S124
-2.308,21,C4,40,False_Alarms,S124
-1.874,22,T8,40,False_Alarms,S124
-2.622,23,FC6,40,False_Alarms,S124
-2.901,24,FC2,40,False_Alarms,S124
-3.206,25,F4,40,False_Alarms,S124
-2.446,26,F8,40,False_Alarms,S124
-3.598,27,FP2,40,False_Alarms,S124
-7.664,1,FP1,41,Old,S124
-5.591,2,Fz,41,Old,S124
-5.210,3,F3,41,Old,S124
-4.254,4,F7,41,Old,S124
-3.219,5,FC5,41,Old,S124
-4.171,6,FC1,41,Old,S124
-2.635,7,C3,41,Old,S124
-0.925,8,T7,41,Old,S124
-0.493,9,CP5,41,Old,S124
-2.770,10,CP1,41,Old,S124
-0.569,11,Pz,41,Old,S124
0.700,12,P3,41,Old,S124
1.408,13,P7,41,Old,S124
2.751,14,O1,41,Old,S124
2.509,15,O2,41,Old,S124
0.420,16,P4,41,Old,S124
1.785,17,P8,41,Old,S124
-0.978,18,CP6,41,Old,S124
-2.191,19,CP2,41,Old,S124
-3.559,20,CZ,41,Old,S124
-2.937,21,C4,41,Old,S124
-2.321,22,T8,41,Old,S124
-3.491,23,FC6,41,Old,S124
-4.619,24,FC2,41,Old,S124
-5.308,25,F4,41,Old,S124
-3.670,26,F8,41,Old,S124
-7.119,27,FP2,41,Old,S124
-3.482,1,FP1,42,New,S124
-2.994,2,Fz,42,New,S124
-3.069,3,F3,42,New,S124
-2.840,4,F7,42,New,S124
-2.336,5,FC5,42,New,S124
-2.612,6,FC1,42,New,S124
-2.236,7,C3,42,New,S124
-1.160,8,T7,42,New,S124
-1.196,9,CP5,42,New,S124
-1.965,10,CP1,42,New,S124
-1.602,11,Pz,42,New,S124
-1.469,12,P3,42,New,S124
0.041,13,P7,42,New,S124
-0.071,14,O1,42,New,S124
-0.660,15,O2,42,New,S124
-0.864,16,P4,42,New,S124
0.133,17,P8,42,New,S124
-1.393,18,CP6,42,New,S124
-2.258,19,CP2,42,New,S124
-2.730,20,CZ,42,New,S124
-2.346,21,C4,42,New,S124
-1.672,22,T8,42,New,S124
-2.516,23,FC6,42,New,S124
-2.944,24,FC2,42,New,S124
-3.187,25,F4,42,New,S124
-2.477,26,F8,42,New,S124
-3.361,27,FP2,42,New,S124
-5.649,1,FP1,43,Correct_Responses,S124
-4.212,2,Fz,43,Correct_Responses,S124
-4.165,3,F3,43,Correct_Responses,S124
-3.919,4,F7,43,Correct_Responses,S124
-3.090,5,FC5,43,Correct_Responses,S124
-3.508,6,FC1,43,Correct_Responses,S124
-2.737,7,C3,43,Correct_Responses,S124
-1.339,8,T7,43,Correct_Responses,S124
-1.416,9,CP5,43,Correct_Responses,S124
-2.634,10,CP1,43,Correct_Responses,S124
-1.432,11,Pz,43,Correct_Responses,S124
-1.063,12,P3,43,Correct_Responses,S124
0.074,13,P7,43,Correct_Responses,S124
0.917,14,O1,43,Correct_Responses,S124
0.579,15,O2,43,Correct_Responses,S124
-0.737,16,P4,43,Correct_Responses,S124
0.523,17,P8,43,Correct_Responses,S124
-1.888,18,CP6,43,Correct_Responses,S124
-2.582,19,CP2,43,Correct_Responses,S124
-3.363,20,CZ,43,Correct_Responses,S124
-2.915,21,C4,43,Correct_Responses,S124
-2.364,22,T8,43,Correct_Responses,S124
-3.133,23,FC6,43,Correct_Responses,S124
-3.856,24,FC2,43,Correct_Responses,S124
-4.166,25,F4,43,Correct_Responses,S124
-3.012,26,F8,43,Correct_Responses,S124
-4.819,27,FP2,43,Correct_Responses,S124
-5.498,1,FP1,44,Incorrect_Responses,S124
-4.373,2,Fz,44,Incorrect_Responses,S124
-4.114,3,F3,44,Incorrect_Responses,S124
-3.176,4,F7,44,Incorrect_Responses,S124
-2.466,5,FC5,44,Incorrect_Responses,S124
-3.275,6,FC1,44,Incorrect_Responses,S124
-2.134,7,C3,44,Incorrect_Responses,S124
-0.746,8,T7,44,Incorrect_Responses,S124
-0.273,9,CP5,44,Incorrect_Responses,S124
-2.101,10,CP1,44,Incorrect_Responses,S124
-0.739,11,Pz,44,Incorrect_Responses,S124
0.295,12,P3,44,Incorrect_Responses,S124
1.375,13,P7,44,Incorrect_Responses,S124
1.762,14,O1,44,Incorrect_Responses,S124
1.270,15,O2,44,Incorrect_Responses,S124
0.293,16,P4,44,Incorrect_Responses,S124
1.395,17,P8,44,Incorrect_Responses,S124
-0.483,18,CP6,44,Incorrect_Responses,S124
-1.867,19,CP2,44,Incorrect_Responses,S124
-2.926,20,CZ,44,Incorrect_Responses,S124
-2.368,21,C4,44,Incorrect_Responses,S124
-1.629,22,T8,44,Incorrect_Responses,S124
-2.874,23,FC6,44,Incorrect_Responses,S124
-3.707,24,FC2,44,Incorrect_Responses,S124
-4.328,25,F4,44,Incorrect_Responses,S124
-3.135,26,F8,44,Incorrect_Responses,S124
-5.662,27,FP2,44,Incorrect_Responses,S124
-4.333,1,FP1,45,Hits_Minus_False_Alarms,S124
-2.436,2,Fz,45,Hits_Minus_False_Alarms,S124
-2.192,3,F3,45,Hits_Minus_False_Alarms,S124
-2.157,4,F7,45,Hits_Minus_False_Alarms,S124
-1.507,5,FC5,45,Hits_Minus_False_Alarms,S124
-1.793,6,FC1,45,Hits_Minus_False_Alarms,S124
-1.002,7,C3,45,Hits_Minus_False_Alarms,S124
-0.357,8,T7,45,Hits_Minus_False_Alarms,S124
-0.440,9,CP5,45,Hits_Minus_False_Alarms,S124
-1.337,10,CP1,45,Hits_Minus_False_Alarms,S124
0.340,11,Pz,45,Hits_Minus_False_Alarms,S124
0.811,12,P3,45,Hits_Minus_False_Alarms,S124
0.067,13,P7,45,Hits_Minus_False_Alarms,S124
1.977,14,O1,45,Hits_Minus_False_Alarms,S124
2.478,15,O2,45,Hits_Minus_False_Alarms,S124
0.254,16,P4,45,Hits_Minus_False_Alarms,S124
0.781,17,P8,45,Hits_Minus_False_Alarms,S124
-0.990,18,CP6,45,Hits_Minus_False_Alarms,S124
-0.647,19,CP2,45,Hits_Minus_False_Alarms,S124
-1.266,20,CZ,45,Hits_Minus_False_Alarms,S124
-1.137,21,C4,45,Hits_Minus_False_Alarms,S124
-1.384,22,T8,45,Hits_Minus_False_Alarms,S124
-1.234,23,FC6,45,Hits_Minus_False_Alarms,S124
-1.824,24,FC2,45,Hits_Minus_False_Alarms,S124
-1.959,25,F4,45,Hits_Minus_False_Alarms,S124
-1.070,26,F8,45,Hits_Minus_False_Alarms,S124
-2.915,27,FP2,45,Hits_Minus_False_Alarms,S124
-0.228,1,FP1,46,Hits_Minus_Misses,S124
0.312,2,Fz,46,Hits_Minus_Misses,S124
-0.313,3,F3,46,Hits_Minus_Misses,S124
-1.585,4,F7,46,Hits_Minus_Misses,S124
-1.094,5,FC5,46,Hits_Minus_Misses,S124
-0.423,6,FC1,46,Hits_Minus_Misses,S124
-1.250,7,C3,46,Hits_Minus_Misses,S124
-0.514,8,T7,46,Hits_Minus_Misses,S124
-1.491,9,CP5,46,Hits_Minus_Misses,S124
-0.989,10,CP1,46,Hits_Minus_Misses,S124
-1.352,11,Pz,46,Hits_Minus_Misses,S124
-2.037,12,P3,46,Hits_Minus_Misses,S124
-1.732,13,P7,46,Hits_Minus_Misses,S124
-1.789,14,O1,46,Hits_Minus_Misses,S124
-1.453,15,O2,46,Hits_Minus_Misses,S124
-1.663,16,P4,46,Hits_Minus_Misses,S124
-1.692,17,P8,46,Hits_Minus_Misses,S124
-1.958,18,CP6,46,Hits_Minus_Misses,S124
-1.250,19,CP2,46,Hits_Minus_Misses,S124
-0.862,20,CZ,46,Hits_Minus_Misses,S124
-1.016,21,C4,46,Hits_Minus_Misses,S124
-1.872,22,T8,46,Hits_Minus_Misses,S124
-0.730,23,FC6,46,Hits_Minus_Misses,S124
-0.212,24,FC2,46,Hits_Minus_Misses,S124
0.286,25,F4,46,Hits_Minus_Misses,S124
0.308,26,F8,46,Hits_Minus_Misses,S124
1.212,27,FP2,46,Hits_Minus_Misses,S124
-4.259,1,FP1,47,Hits_Minus_Correct_Rejections,S124
-2.446,2,Fz,47,Hits_Minus_Correct_Rejections,S124
-2.404,3,F3,47,Hits_Minus_Correct_Rejections,S124
-2.255,4,F7,47,Hits_Minus_Correct_Rejections,S124
-1.352,5,FC5,47,Hits_Minus_Correct_Rejections,S124
-1.749,6,FC1,47,Hits_Minus_Correct_Rejections,S124
-1.046,7,C3,47,Hits_Minus_Correct_Rejections,S124
0.315,8,T7,47,Hits_Minus_Correct_Rejections,S124
0.355,9,CP5,47,Hits_Minus_Correct_Rejections,S124
-1.261,10,CP1,47,Hits_Minus_Correct_Rejections,S124
0.374,11,Pz,47,Hits_Minus_Correct_Rejections,S124
1.490,12,P3,47,Hits_Minus_Correct_Rejections,S124
0.936,13,P7,47,Hits_Minus_Correct_Rejections,S124
1.878,14,O1,47,Hits_Minus_Correct_Rejections,S124
2.406,15,O2,47,Hits_Minus_Correct_Rejections,S124
0.652,16,P4,47,Hits_Minus_Correct_Rejections,S124
0.833,17,P8,47,Hits_Minus_Correct_Rejections,S124
-0.139,18,CP6,47,Hits_Minus_Correct_Rejections,S124
-0.468,19,CP2,47,Hits_Minus_Correct_Rejections,S124
-1.256,20,CZ,47,Hits_Minus_Correct_Rejections,S124
-1.060,21,C4,47,Hits_Minus_Correct_Rejections,S124
-1.786,22,T8,47,Hits_Minus_Correct_Rejections,S124
-1.446,23,FC6,47,Hits_Minus_Correct_Rejections,S124
-1.738,24,FC2,47,Hits_Minus_Correct_Rejections,S124
-1.998,25,F4,47,Hits_Minus_Correct_Rejections,S124
-1.009,26,F8,47,Hits_Minus_Correct_Rejections,S124
-3.390,27,FP2,47,Hits_Minus_Correct_Rejections,S124
-15.966,1,FP1,48,Old_1,S124
-9.297,2,Fz,48,Old_1,S124
-9.336,3,F3,48,Old_1,S124
-9.465,4,F7,48,Old_1,S124
-6.665,5,FC5,48,Old_1,S124
-6.728,6,FC1,48,Old_1,S124
-4.358,7,C3,48,Old_1,S124
-3.182,8,T7,48,Old_1,S124
-1.710,9,CP5,48,Old_1,S124
-5.103,10,CP1,48,Old_1,S124
-0.633,11,Pz,48,Old_1,S124
0.911,12,P3,48,Old_1,S124
1.699,13,P7,48,Old_1,S124
4.322,14,O1,48,Old_1,S124
5.474,15,O2,48,Old_1,S124
0.535,16,P4,48,Old_1,S124
2.728,17,P8,48,Old_1,S124
-1.925,18,CP6,48,Old_1,S124
-3.182,19,CP2,48,Old_1,S124
-5.167,20,CZ,48,Old_1,S124
-4.465,21,C4,48,Old_1,S124
-3.637,22,T8,48,Old_1,S124
