       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
      -4.410	          18	         CP6	          34	               Misses_Shape_3	S137_vsl_dprime
      -4.932	          19	         CP2	          34	               Misses_Shape_3	S137_vsl_dprime
      -7.643	          20	          CZ	          34	               Misses_Shape_3	S137_vsl_dprime
      -3.875	          21	          C4	          34	               Misses_Shape_3	S137_vsl_dprime
      -3.492	          22	          T8	          34	               Misses_Shape_3	S137_vsl_dprime
      -4.918	          23	         FC6	          34	               Misses_Shape_3	S137_vsl_dprime
      -5.113	          24	         FC2	          34	               Misses_Shape_3	S137_vsl_dprime
      -4.774	          25	          F4	          34	               Misses_Shape_3	S137_vsl_dprime
      -4.834	          26	          F8	          34	               Misses_Shape_3	S137_vsl_dprime
      -4.641	          27	         FP2	          34	               Misses_Shape_3	S137_vsl_dprime
      -3.354	           1	         FP1	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -5.107	           2	          Fz	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -2.617	           3	          F3	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -1.664	           4	          F7	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -1.331	           5	         FC5	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -3.061	           6	         FC1	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -3.213	           7	          C3	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -0.178	           8	          T7	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
       0.150	           9	         CP5	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -3.662	          10	         CP1	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -2.572	          11	          Pz	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -1.374	          12	          P3	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
       0.081	          13	          P7	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
       1.274	          14	          O1	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
       0.311	          15	          O2	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -2.858	          16	          P4	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -0.570	          17	          P8	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -1.988	          18	         CP6	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -4.123	          19	         CP2	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -4.587	          20	          CZ	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
      -4.992	          21	          C4	          35	   Correct_Rejections_Shape_3	S137_vsl_dprime
