value,chindex,chlabel,bini,binlabel,SubjID
-0.869,1,FP1,40,False Alarms,S130
1.061,2,Fz,40,False Alarms,S130
2.072,3,F3,40,False Alarms,S130
2.280,4,F7,40,False Alarms,S130
2.479,5,FC5,40,False Alarms,S130
3.073,6,FC1,40,False Alarms,S130
3.862,7,C3,40,False Alarms,S130
2.242,8,T7,40,False Alarms,S130
3.699,9,CP5,40,False Alarms,S130
5.593,10,CP1,40,False Alarms,S130
5.854,11,Pz,40,False Alarms,S130
6.203,12,P3,40,False Alarms,S130
4.497,13,P7,40,False Alarms,S130
5.668,14,O1,40,False Alarms,S130
3.331,15,O2,40,False Alarms,S130
5.130,16,P4,40,False Alarms,S130
4.365,17,P8,40,False Alarms,S130
3.600,18,CP6,40,False Alarms,S130
4.434,19,CP2,40,False Alarms,S130
2.895,20,CZ,40,False Alarms,S130
2.148,21,C4,40,False Alarms,S130
0.497,22,T8,40,False Alarms,S130
1.376,23,FC6,40,False Alarms,S130
2.293,24,FC2,40,False Alarms,S130
-0.362,25,F4,40,False Alarms,S130
-1.579,26,F8,40,False Alarms,S130
-1.683,27,FP2,40,False Alarms,S130
-6.840,1,FP1,41,Old,S130
-3.528,2,Fz,41,Old,S130
-4.124,3,F3,41,Old,S130
-6.156,4,F7,41,Old,S130
-2.895,5,FC5,41,Old,S130
-2.067,6,FC1,41,Old,S130
-0.001,7,C3,41,Old,S130
-1.811,8,T7,41,Old,S130
1.148,9,CP5,41,Old,S130
0.902,10,CP1,41,Old,S130
1.317,11,Pz,41,Old,S130
3.462,12,P3,41,Old,S130
2.648,13,P7,41,Old,S130
3.687,14,O1,41,Old,S130
4.248,15,O2,41,Old,S130
2.731,16,P4,41,Old,S130
2.832,17,P8,41,Old,S130
0.248,18,CP6,41,Old,S130
-0.109,19,CP2,41,Old,S130
-1.355,20,CZ,41,Old,S130
-1.237,21,C4,41,Old,S130
-1.638,22,T8,41,Old,S130
-1.939,23,FC6,41,Old,S130
-2.182,24,FC2,41,Old,S130
-3.805,25,F4,41,Old,S130
-1.971,26,F8,41,Old,S130
-6.755,27,FP2,41,Old,S130
-0.764,1,FP1,42,New,S130
0.349,2,Fz,42,New,S130
1.094,3,F3,42,New,S130
0.874,4,F7,42,New,S130
1.952,5,FC5,42,New,S130
2.185,6,FC1,42,New,S130
3.418,7,C3,42,New,S130
1.745,8,T7,42,New,S130
3.974,9,CP5,42,New,S130
5.376,10,CP1,42,New,S130
5.570,11,Pz,42,New,S130
6.086,12,P3,42,New,S130
5.137,13,P7,42,New,S130
5.748,14,O1,42,New,S130
4.341,15,O2,42,New,S130
5.465,16,P4,42,New,S130
4.258,17,P8,42,New,S130
3.297,18,CP6,42,New,S130
3.843,19,CP2,42,New,S130
2.450,20,CZ,42,New,S130
1.845,21,C4,42,New,S130
-0.155,22,T8,42,New,S130
0.684,23,FC6,42,New,S130
1.334,24,FC2,42,New,S130
-0.153,25,F4,42,New,S130
-0.915,26,F8,42,New,S130
-2.216,27,FP2,42,New,S130
-3.229,1,FP1,43,Correct Responses,S130
-1.440,2,Fz,43,Correct Responses,S130
-1.656,3,F3,43,Correct Responses,S130
-3.680,4,F7,43,Correct Responses,S130
-0.543,5,FC5,43,Correct Responses,S130
-0.015,6,FC1,43,Correct Responses,S130
1.811,7,C3,43,Correct Responses,S130
-0.014,8,T7,43,Correct Responses,S130
2.498,9,CP5,43,Correct Responses,S130
3.585,10,CP1,43,Correct Responses,S130
4.121,11,Pz,43,Correct Responses,S130
4.555,12,P3,43,Correct Responses,S130
4.197,13,P7,43,Correct Responses,S130
4.915,14,O1,43,Correct Responses,S130
3.880,15,O2,43,Correct Responses,S130
3.790,16,P4,43,Correct Responses,S130
3.715,17,P8,43,Correct Responses,S130
2.326,18,CP6,43,Correct Responses,S130
1.791,19,CP2,43,Correct Responses,S130
0.625,20,CZ,43,Correct Responses,S130
0.227,21,C4,43,Correct Responses,S130
-0.791,22,T8,43,Correct Responses,S130
-1.021,23,FC6,43,Correct Responses,S130
-0.770,24,FC2,43,Correct Responses,S130
-2.222,25,F4,43,Correct Responses,S130
-0.748,26,F8,43,Correct Responses,S130
-3.672,27,FP2,43,Correct Responses,S130
-4.376,1,FP1,44,Incorrect Responses,S130
-1.738,2,Fz,44,Incorrect Responses,S130
-1.374,3,F3,44,Incorrect Responses,S130
-1.602,4,F7,44,Incorrect Responses,S130
-0.400,5,FC5,44,Incorrect Responses,S130
0.133,6,FC1,44,Incorrect Responses,S130
1.606,7,C3,44,Incorrect Responses,S130
-0.052,8,T7,44,Incorrect Responses,S130
2.624,9,CP5,44,Incorrect Responses,S130
2.693,10,CP1,44,Incorrect Responses,S130
2.766,11,Pz,44,Incorrect Responses,S130
4.993,12,P3,44,Incorrect Responses,S130
3.587,13,P7,44,Incorrect Responses,S130
4.519,14,O1,44,Incorrect Responses,S130
4.709,15,O2,44,Incorrect Responses,S130
4.405,16,P4,44,Incorrect Responses,S130
3.375,17,P8,44,Incorrect Responses,S130
1.219,18,CP6,44,Incorrect Responses,S130
1.944,19,CP2,44,Incorrect Responses,S130
0.470,20,CZ,44,Incorrect Responses,S130
0.381,21,C4,44,Incorrect Responses,S130
-1.002,22,T8,44,Incorrect Responses,S130
-0.234,23,FC6,44,Incorrect Responses,S130
-0.078,24,FC2,44,Incorrect Responses,S130
-1.736,25,F4,44,Incorrect Responses,S130
-2.139,26,F8,44,Incorrect Responses,S130
-5.300,27,FP2,44,Incorrect Responses,S130
-4.929,1,FP1,45,Hits Minus False Alarms,S130
-3.579,2,Fz,45,Hits Minus False Alarms,S130
-5.500,3,F3,45,Hits Minus False Alarms,S130
-9.107,4,F7,45,Hits Minus False Alarms,S130
-4.989,5,FC5,45,Hits Minus False Alarms,S130
-4.399,6,FC1,45,Hits Minus False Alarms,S130
-3.215,7,C3,45,Hits Minus False Alarms,S130
-3.518,8,T7,45,Hits Minus False Alarms,S130
-2.952,9,CP5,45,Hits Minus False Alarms,S130
-3.581,10,CP1,45,Hits Minus False Alarms,S130
-2.897,11,Pz,45,Hits Minus False Alarms,S130
-3.062,12,P3,45,Hits Minus False Alarms,S130
-1.880,13,P7,45,Hits Minus False Alarms,S130
-1.665,14,O1,45,Hits Minus False Alarms,S130
-0.921,15,O2,45,Hits Minus False Alarms,S130
-3.348,16,P4,45,Hits Minus False Alarms,S130
-1.086,17,P8,45,Hits Minus False Alarms,S130
-1.942,18,CP6,45,Hits Minus False Alarms,S130
-4.105,19,CP2,45,Hits Minus False Alarms,S130
-3.650,20,CZ,45,Hits Minus False Alarms,S130
-3.237,21,C4,45,Hits Minus False Alarms,S130
-1.273,22,T8,45,Hits Minus False Alarms,S130
-3.410,23,FC6,45,Hits Minus False Alarms,S130
-4.207,24,FC2,45,Hits Minus False Alarms,S130
-4.138,25,F4,45,Hits Minus False Alarms,S130
0.335,26,F8,45,Hits Minus False Alarms,S130
-2.912,27,FP2,45,Hits Minus False Alarms,S130
2.084,1,FP1,46,Hits Minus Misses,S130
2.019,2,Fz,46,Hits Minus Misses,S130
1.392,3,F3,46,Hits Minus Misses,S130
-1.342,4,F7,46,Hits Minus Misses,S130
0.768,5,FC5,46,Hits Minus Misses,S130
1.481,6,FC1,46,Hits Minus Misses,S130
1.296,7,C3,46,Hits Minus Misses,S130
1.070,8,T7,46,Hits Minus Misses,S130
-0.804,9,CP5,46,Hits Minus Misses,S130
2.219,10,CP1,46,Hits Minus Misses,S130
3.280,11,Pz,46,Hits Minus Misses,S130
-0.643,12,P3,46,Hits Minus Misses,S130
-0.061,13,P7,46,Hits Minus Misses,S130
0.632,14,O1,46,Hits Minus Misses,S130
-3.675,15,O2,46,Hits Minus Misses,S130
-1.898,16,P4,46,Hits Minus Misses,S130
0.894,17,P8,46,Hits Minus Misses,S130
2.819,18,CP6,46,Hits Minus Misses,S130
0.877,19,CP2,46,Hits Minus Misses,S130
1.199,20,CZ,46,Hits Minus Misses,S130
0.297,21,C4,46,Hits Minus Misses,S130
1.724,22,T8,46,Hits Minus Misses,S130
-0.189,23,FC6,46,Hits Minus Misses,S130
0.535,24,FC2,46,Hits Minus Misses,S130
-1.390,25,F4,46,Hits Minus Misses,S130
1.455,26,F8,46,Hits Minus Misses,S130
4.321,27,FP2,46,Hits Minus Misses,S130
-5.139,1,FP1,47,Hits Minus Correct Rejections,S130
-2.156,2,Fz,47,Hits Minus Correct Rejections,S130
-3.544,3,F3,47,Hits Minus Correct Rejections,S130
-6.295,4,F7,47,Hits Minus Correct Rejections,S130
-3.935,5,FC5,47,Hits Minus Correct Rejections,S130
-2.623,6,FC1,47,Hits Minus Correct Rejections,S130
-2.328,7,C3,47,Hits Minus Correct Rejections,S130
-2.524,8,T7,47,Hits Minus Correct Rejections,S130
-3.504,9,CP5,47,Hits Minus Correct Rejections,S130
-3.147,10,CP1,47,Hits Minus Correct Rejections,S130
-2.328,11,Pz,47,Hits Minus Correct Rejections,S130
-2.829,12,P3,47,Hits Minus Correct Rejections,S130
-3.159,13,P7,47,Hits Minus Correct Rejections,S130
-1.824,14,O1,47,Hits Minus Correct Rejections,S130
-2.940,15,O2,47,Hits Minus Correct Rejections,S130
-4.016,16,P4,47,Hits Minus Correct Rejections,S130
-0.872,17,P8,47,Hits Minus Correct Rejections,S130
-1.337,18,CP6,47,Hits Minus Correct Rejections,S130
-2.923,19,CP2,47,Hits Minus Correct Rejections,S130
-2.761,20,CZ,47,Hits Minus Correct Rejections,S130
-2.631,21,C4,47,Hits Minus Correct Rejections,S130
0.030,22,T8,47,Hits Minus Correct Rejections,S130
-2.025,23,FC6,47,Hits Minus Correct Rejections,S130
-2.289,24,FC2,47,Hits Minus Correct Rejections,S130
-4.556,25,F4,47,Hits Minus Correct Rejections,S130
-0.992,26,F8,47,Hits Minus Correct Rejections,S130
-1.847,27,FP2,47,Hits Minus Correct Rejections,S130
-14.567,1,FP1,48,Old_1,S130
-9.533,2,Fz,48,Old_1,S130
-10.922,3,F3,48,Old_1,S130
-12.257,4,F7,48,Old_1,S130
-7.993,5,FC5,48,Old_1,S130
-7.255,6,FC1,48,Old_1,S130
-3.954,7,C3,48,Old_1,S130
-4.867,8,T7,48,Old_1,S130
-1.857,9,CP5,48,Old_1,S130
-2.201,10,CP1,48,Old_1,S130
-0.311,11,Pz,48,Old_1,S130
1.210,12,P3,48,Old_1,S130
2.182,13,P7,48,Old_1,S130
2.966,14,O1,48,Old_1,S130
3.546,15,O2,48,Old_1,S130
-0.186,16,P4,48,Old_1,S130
2.277,17,P8,48,Old_1,S130
-2.280,18,CP6,48,Old_1,S130
-3.854,19,CP2,48,Old_1,S130
-5.746,20,CZ,48,Old_1,S130
-5.177,21,C4,48,Old_1,S130
-3.666,22,T8,48,Old_1,S130
-6.155,23,FC6,48,Old_1,S130
-7.168,24,FC2,48,Old_1,S130
-10.065,25,F4,48,Old_1,S130
-5.480,26,F8,48,Old_1,S130
-16.740,27,FP2,48,Old_1,S130
-0.488,1,FP1,49,New_1,S130
0.010,2,Fz,49,New_1,S130
0.985,3,F3,49,New_1,S130
2.081,4,F7,49,New_1,S130
1.869,5,FC5,49,New_1,S130
1.505,6,FC1,49,New_1,S130
2.938,7,C3,49,New_1,S130
1.814,8,T7,49,New_1,S130
3.938,9,CP5,49,New_1,S130
4.195,10,CP1,49,New_1,S130
3.761,11,Pz,49,New_1,S130
5.336,12,P3,49,New_1,S130
5.570,13,P7,49,New_1,S130
4.992,14,O1,49,New_1,S130
2.801,15,O2,49,New_1,S130
4.374,16,P4,49,New_1,S130
4.323,17,P8,49,New_1,S130
3.520,18,CP6,49,New_1,S130
3.260,19,CP2,49,New_1,S130
1.228,20,CZ,49,New_1,S130
2.268,21,C4,49,New_1,S130
0.395,22,T8,49,New_1,S130
2.104,23,FC6,49,New_1,S130
1.198,24,FC2,49,New_1,S130
1.081,25,F4,49,New_1,S130
0.521,26,F8,49,New_1,S130
-0.295,27,FP2,49,New_1,S130
-7.249,1,FP1,50,Correct Responses_1,S130
-5.717,2,Fz,50,Correct Responses_1,S130
-6.428,3,F3,50,Correct Responses_1,S130
-7.015,4,F7,50,Correct Responses_1,S130
-4.037,5,FC5,50,Correct Responses_1,S130
-4.643,6,FC1,50,Correct Responses_1,S130
-1.982,7,C3,50,Correct Responses_1,S130
-1.911,8,T7,50,Correct Responses_1,S130
-0.165,9,CP5,50,Correct Responses_1,S130
-0.368,10,CP1,50,Correct Responses_1,S130
1.972,11,Pz,50,Correct Responses_1,S130
1.135,12,P3,50,Correct Responses_1,S130
2.590,13,P7,50,Correct Responses_1,S130
2.765,14,O1,50,Correct Responses_1,S130
1.258,15,O2,50,Correct Responses_1,S130
0.027,16,P4,50,Correct Responses_1,S130
3.201,17,P8,50,Correct Responses_1,S130
0.855,18,CP6,50,Correct Responses_1,S130
-1.716,19,CP2,50,Correct Responses_1,S130
-4.160,20,CZ,50,Correct Responses_1,S130
-2.702,21,C4,50,Correct Responses_1,S130
-2.142,22,T8,50,Correct Responses_1,S130
-2.437,23,FC6,50,Correct Responses_1,S130
-4.946,24,FC2,50,Correct Responses_1,S130
-5.629,25,F4,50,Correct Responses_1,S130
-1.726,26,F8,50,Correct Responses_1,S130
-7.469,27,FP2,50,Correct Responses_1,S130
-7.806,1,FP1,51,Incorrect Responses_1,S130
-3.805,2,Fz,51,Incorrect Responses_1,S130
-3.509,3,F3,51,Incorrect Responses_1,S130
-3.161,4,F7,51,Incorrect Responses_1,S130
-2.087,5,FC5,51,Incorrect Responses_1,S130
-1.107,6,FC1,51,Incorrect Responses_1,S130
0.966,7,C3,51,Incorrect Responses_1,S130
-1.142,8,T7,51,Incorrect Responses_1,S130
2.245,9,CP5,51,Incorrect Responses_1,S130
2.362,10,CP1,51,Incorrect Responses_1,S130
1.478,11,Pz,51,Incorrect Responses_1,S130
5.412,12,P3,51,Incorrect Responses_1,S130
5.162,13,P7,51,Incorrect Responses_1,S130
5.193,14,O1,51,Incorrect Responses_1,S130
5.089,15,O2,51,Incorrect Responses_1,S130
4.160,16,P4,51,Incorrect Responses_1,S130
3.399,17,P8,51,Incorrect Responses_1,S130
0.385,18,CP6,51,Incorrect Responses_1,S130
1.122,19,CP2,51,Incorrect Responses_1,S130
-0.359,20,CZ,51,Incorrect Responses_1,S130
-0.206,21,C4,51,Incorrect Responses_1,S130
-1.128,22,T8,51,Incorrect Responses_1,S130
-1.615,23,FC6,51,Incorrect Responses_1,S130
-1.025,24,FC2,51,Incorrect Responses_1,S130
-3.355,25,F4,51,Incorrect Responses_1,S130
-3.233,26,F8,51,Incorrect Responses_1,S130
-9.565,27,FP2,51,Incorrect Responses_1,S130
-15.186,1,FP1,25,Hits Shape_1,S137
-7.768,2,Fz,25,Hits Shape_1,S137
-10.292,3,F3,25,Hits Shape_1,S137
-8.388,4,F7,25,Hits Shape_1,S137
-6.323,5,FC5,25,Hits Shape_1,S137
-7.260,6,FC1,25,Hits Shape_1,S137
-4.352,7,C3,25,Hits Shape_1,S137
-3.240,8,T7,25,Hits Shape_1,S137
-2.844,9,CP5,25,Hits Shape_1,S137
-3.382,10,CP1,25,Hits Shape_1,S137
-2.522,11,Pz,25,Hits Shape_1,S137
-0.967,12,P3,25,Hits Shape_1,S137
3.527,13,P7,25,Hits Shape_1,S137
4.696,14,O1,25,Hits Shape_1,S137
2.803,15,O2,25,Hits Shape_1,S137
0.738,16,P4,25,Hits Shape_1,S137
3.019,17,P8,25,Hits Shape_1,S137
0.090,18,CP6,25,Hits Shape_1,S137
-4.873,19,CP2,25,Hits Shape_1,S137
-6.331,20,CZ,25,Hits Shape_1,S137
-3.441,21,C4,25,Hits Shape_1,S137
-3.494,22,T8,25,Hits Shape_1,S137
-5.366,23,FC6,25,Hits Shape_1,S137
-7.296,24,FC2,25,Hits Shape_1,S137
-8.120,25,F4,25,Hits Shape_1,S137
-6.251,26,F8,25,Hits Shape_1,S137
-13.605,27,FP2,25,Hits Shape_1,S137
-7.189,1,FP1,26,Misses Shape_1,S137
-3.338,2,Fz,26,Misses Shape_1,S137
-2.701,3,F3,26,Misses Shape_1,S137
-4.487,4,F7,26,Misses Shape_1,S137
-0.118,5,FC5,26,Misses Shape_1,S137
-2.840,6,FC1,26,Misses Shape_1,S137
-1.007,7,C3,26,Misses Shape_1,S137
0.301,8,T7,26,Misses Shape_1,S137
0.951,9,CP5,26,Misses Shape_1,S137
1.653,10,CP1,26,Misses Shape_1,S137
0.604,11,Pz,26,Misses Shape_1,S137
3.044,12,P3,26,Misses Shape_1,S137
4.670,13,P7,26,Misses Shape_1,S137
7.386,14,O1,26,Misses Shape_1,S137
4.505,15,O2,26,Misses Shape_1,S137
2.931,16,P4,26,Misses Shape_1,S137
5.466,17,P8,26,Misses Shape_1,S137
1.740,18,CP6,26,Misses Shape_1,S137
-0.192,19,CP2,26,Misses Shape_1,S137
-1.369,20,CZ,26,Misses Shape_1,S137
-1.236,21,C4,26,Misses Shape_1,S137
-0.572,22,T8,26,Misses Shape_1,S137
-1.507,23,FC6,26,Misses Shape_1,S137
-2.669,24,FC2,26,Misses Shape_1,S137
-2.415,25,F4,26,Misses Shape_1,S137
-3.555,26,F8,26,Misses Shape_1,S137
-6.748,27,FP2,26,Misses Shape_1,S137
1.111,1,FP1,27,Correct Rejections Shape_1,S137
-1.368,2,Fz,27,Correct Rejections Shape_1,S137
-1.877,3,F3,27,Correct Rejections Shape_1,S137
0.063,4,F7,27,Correct Rejections Shape_1,S137
0.923,5,FC5,27,Correct Rejections Shape_1,S137
-1.174,6,FC1,27,Correct Rejections Shape_1,S137
-1.156,7,C3,27,Correct Rejections Shape_1,S137
-0.277,8,T7,27,Correct Rejections Shape_1,S137
5.474,9,CP5,27,Correct Rejections Shape_1,S137
-2.750,10,CP1,27,Correct Rejections Shape_1,S137
-1.263,11,Pz,27,Correct Rejections Shape_1,S137
2.471,12,P3,27,Correct Rejections Shape_1,S137
4.964,13,P7,27,Correct Rejections Shape_1,S137
3.569,14,O1,27,Correct Rejections Shape_1,S137
1.026,15,O2,27,Correct Rejections Shape_1,S137
-2.419,16,P4,27,Correct Rejections Shape_1,S137
3.362,17,P8,27,Correct Rejections Shape_1,S137
0.452,18,CP6,27,Correct Rejections Shape_1,S137
-2.051,19,CP2,27,Correct Rejections Shape_1,S137
-1.163,20,CZ,27,Correct Rejections Shape_1,S137
-0.004,21,C4,27,Correct Rejections Shape_1,S137
-0.536,22,T8,27,Correct Rejections Shape_1,S137
-1.414,23,FC6,27,Correct Rejections Shape_1,S137
-0.479,24,FC2,27,Correct Rejections Shape_1,S137
-0.532,25,F4,27,Correct Rejections Shape_1,S137
1.394,26,F8,27,Correct Rejections Shape_1,S137
1.441,27,FP2,27,Correct Rejections Shape_1,S137
-0.469,1,FP1,28,False Alarms Shape_1,S137
-2.443,2,Fz,28,False Alarms Shape_1,S137
-2.441,3,F3,28,False Alarms Shape_1,S137
-0.798,4,F7,28,False Alarms Shape_1,S137
-2.502,5,FC5,28,False Alarms Shape_1,S137
-2.219,6,FC1,28,False Alarms Shape_1,S137
-0.508,7,C3,28,False Alarms Shape_1,S137
-1.222,8,T7,28,False Alarms Shape_1,S137
1.023,9,CP5,28,False Alarms Shape_1,S137
-0.296,10,CP1,28,False Alarms Shape_1,S137
-0.700,11,Pz,28,False Alarms Shape_1,S137
-0.693,12,P3,28,False Alarms Shape_1,S137
3.414,13,P7,28,False Alarms Shape_1,S137
4.343,14,O1,28,False Alarms Shape_1,S137
0.705,15,O2,28,False Alarms Shape_1,S137
0.728,16,P4,28,False Alarms Shape_1,S137
3.511,17,P8,28,False Alarms Shape_1,S137
0.262,18,CP6,28,False Alarms Shape_1,S137
-0.880,19,CP2,28,False Alarms Shape_1,S137
-3.200,20,CZ,28,False Alarms Shape_1,S137
-0.545,21,C4,28,False Alarms Shape_1,S137
0.293,22,T8,28,False Alarms Shape_1,S137
-2.180,23,FC6,28,False Alarms Shape_1,S137
-3.375,24,FC2,28,False Alarms Shape_1,S137
-1.298,25,F4,28,False Alarms Shape_1,S137
-1.170,26,F8,28,False Alarms Shape_1,S137
-0.839,27,FP2,28,False Alarms Shape_1,S137
5.786,1,FP1,29,Hits Shape_2,S137
-5.151,2,Fz,29,Hits Shape_2,S137
-2.273,3,F3,29,Hits Shape_2,S137
2.696,4,F7,29,Hits Shape_2,S137
-2.727,5,FC5,29,Hits Shape_2,S137
-5.724,6,FC1,29,Hits Shape_2,S137
-3.333,7,C3,29,Hits Shape_2,S137
-1.630,8,T7,29,Hits Shape_2,S137
-3.555,9,CP5,29,Hits Shape_2,S137
-4.135,10,CP1,29,Hits Shape_2,S137
-4.048,11,Pz,29,Hits Shape_2,S137
-2.146,12,P3,29,Hits Shape_2,S137
0.671,13,P7,29,Hits Shape_2,S137
2.179,14,O1,29,Hits Shape_2,S137
-0.739,15,O2,29,Hits Shape_2,S137
-1.353,16,P4,29,Hits Shape_2,S137
-0.228,17,P8,29,Hits Shape_2,S137
-2.291,18,CP6,29,Hits Shape_2,S137
-4.729,19,CP2,29,Hits Shape_2,S137
-6.280,20,CZ,29,Hits Shape_2,S137
-4.639,21,C4,29,Hits Shape_2,S137
-2.853,22,T8,29,Hits Shape_2,S137
-3.285,23,FC6,29,Hits Shape_2,S137
-4.702,24,FC2,29,Hits Shape_2,S137
-4.327,25,F4,29,Hits Shape_2,S137
-3.119,26,F8,29,Hits Shape_2,S137
2.321,27,FP2,29,Hits Shape_2,S137
4.787,1,FP1,30,Misses Shape_2,S137
2.488,2,Fz,30,Misses Shape_2,S137
2.514,3,F3,30,Misses Shape_2,S137
3.406,4,F7,30,Misses Shape_2,S137
3.337,5,FC5,30,Misses Shape_2,S137
0.147,6,FC1,30,Misses Shape_2,S137
2.661,7,C3,30,Misses Shape_2,S137
3.011,8,T7,30,Misses Shape_2,S137
3.195,9,CP5,30,Misses Shape_2,S137
3.497,10,CP1,30,Misses Shape_2,S137
2.737,11,Pz,30,Misses Shape_2,S137
5.589,12,P3,30,Misses Shape_2,S137
4.528,13,P7,30,Misses Shape_2,S137
5.188,14,O1,30,Misses Shape_2,S137
4.045,15,O2,30,Misses Shape_2,S137
2.616,16,P4,30,Misses Shape_2,S137
4.470,17,P8,30,Misses Shape_2,S137
1.690,18,CP6,30,Misses Shape_2,S137
1.914,19,CP2,30,Misses Shape_2,S137
1.656,20,CZ,30,Misses Shape_2,S137
1.020,21,C4,30,Misses Shape_2,S137
1.872,22,T8,30,Misses Shape_2,S137
1.741,23,FC6,30,Misses Shape_2,S137
1.217,24,FC2,30,Misses Shape_2,S137
1.657,25,F4,30,Misses Shape_2,S137
1.585,26,F8,30,Misses Shape_2,S137
2.424,27,FP2,30,Misses Shape_2,S137
2.977,1,FP1,31,Correct Rejections Shape_2,S137
4.997,2,Fz,31,Correct Rejections Shape_2,S137
3.152,3,F3,31,Correct Rejections Shape_2,S137
-0.929,4,F7,31,Correct Rejections Shape_2,S137
4.292,5,FC5,31,Correct Rejections Shape_2,S137
5.092,6,FC1,31,Correct Rejections Shape_2,S137
4.701,7,C3,31,Correct Rejections Shape_2,S137
0.986,8,T7,31,Correct Rejections Shape_2,S137
4.278,9,CP5,31,Correct Rejections Shape_2,S137
6.285,10,CP1,31,Correct Rejections Shape_2,S137
6.523,11,Pz,31,Correct Rejections Shape_2,S137
7.583,12,P3,31,Correct Rejections Shape_2,S137
1.425,13,P7,31,Correct Rejections Shape_2,S137
4.306,14,O1,31,Correct Rejections Shape_2,S137
4.047,15,O2,31,Correct Rejections Shape_2,S137
5.626,16,P4,31,Correct Rejections Shape_2,S137
5.241,17,P8,31,Correct Rejections Shape_2,S137
5.435,18,CP6,31,Correct Rejections Shape_2,S137
7.235,19,CP2,31,Correct Rejections Shape_2,S137
6.670,20,CZ,31,Correct Rejections Shape_2,S137
6.259,21,C4,31,Correct Rejections Shape_2,S137
4.274,22,T8,31,Correct Rejections Shape_2,S137
4.372,23,FC6,31,Correct Rejections Shape_2,S137
6.679,24,FC2,31,Correct Rejections Shape_2,S137
5.731,25,F4,31,Correct Rejections Shape_2,S137
5.401,26,F8,31,Correct Rejections Shape_2,S137
5.902,27,FP2,31,Correct Rejections Shape_2,S137
-2.408,1,FP1,32,False Alarms Shape_2,S137
-0.841,2,Fz,32,False Alarms Shape_2,S137
-3.662,3,F3,32,False Alarms Shape_2,S137
-3.120,4,F7,32,False Alarms Shape_2,S137
-2.082,5,FC5,32,False Alarms Shape_2,S137
-0.189,6,FC1,32,False Alarms Shape_2,S137
-0.504,7,C3,32,False Alarms Shape_2,S137
-2.546,8,T7,32,False Alarms Shape_2,S137
-1.292,9,CP5,32,False Alarms Shape_2,S137
0.828,10,CP1,32,False Alarms Shape_2,S137
1.477,11,Pz,32,False Alarms Shape_2,S137
2.757,12,P3,32,False Alarms Shape_2,S137
1.361,13,P7,32,False Alarms Shape_2,S137
4.446,14,O1,32,False Alarms Shape_2,S137
2.814,15,O2,32,False Alarms Shape_2,S137
3.345,16,P4,32,False Alarms Shape_2,S137
3.444,17,P8,32,False Alarms Shape_2,S137
2.017,18,CP6,32,False Alarms Shape_2,S137
-0.875,19,CP2,32,False Alarms Shape_2,S137
-2.800,20,CZ,32,False Alarms Shape_2,S137
0.847,21,C4,32,False Alarms Shape_2,S137
0.521,22,T8,32,False Alarms Shape_2,S137
-3.191,23,FC6,32,False Alarms Shape_2,S137
0.548,24,FC2,32,False Alarms Shape_2,S137
-0.296,25,F4,32,False Alarms Shape_2,S137
0.404,26,F8,32,False Alarms Shape_2,S137
-0.095,27,FP2,32,False Alarms Shape_2,S137
1.116,1,FP1,33,Hits Shape_3,S137
-0.360,2,Fz,33,Hits Shape_3,S137
-2.442,3,F3,33,Hits Shape_3,S137
2.233,4,F7,33,Hits Shape_3,S137
-1.704,5,FC5,33,Hits Shape_3,S137
-0.245,6,FC1,33,Hits Shape_3,S137
-1.423,7,C3,33,Hits Shape_3,S137
-2.161,8,T7,33,Hits Shape_3,S137
1.508,9,CP5,33,Hits Shape_3,S137
-0.488,10,CP1,33,Hits Shape_3,S137
0.472,11,Pz,33,Hits Shape_3,S137
0.177,12,P3,33,Hits Shape_3,S137
1.907,13,P7,33,Hits Shape_3,S137
1.814,14,O1,33,Hits Shape_3,S137
1.364,15,O2,33,Hits Shape_3,S137
4.704,16,P4,33,Hits Shape_3,S137
5.819,17,P8,33,Hits Shape_3,S137
4.308,18,CP6,33,Hits Shape_3,S137
1.211,19,CP2,33,Hits Shape_3,S137
-0.478,20,CZ,33,Hits Shape_3,S137
0.211,21,C4,33,Hits Shape_3,S137
2.522,22,T8,33,Hits Shape_3,S137
0.851,23,FC6,33,Hits Shape_3,S137
-2.002,24,FC2,33,Hits Shape_3,S137
0.583,25,F4,33,Hits Shape_3,S137
2.491,26,F8,33,Hits Shape_3,S137
0.670,27,FP2,33,Hits Shape_3,S137
6.849,1,FP1,34,Misses Shape_3,S137
1.405,2,Fz,34,Misses Shape_3,S137
2.580,3,F3,34,Misses Shape_3,S137
3.985,4,F7,34,Misses Shape_3,S137
1.381,5,FC5,34,Misses Shape_3,S137
1.865,6,FC1,34,Misses Shape_3,S137
3.159,7,C3,34,Misses Shape_3,S137
0.856,8,T7,34,Misses Shape_3,S137
3.418,9,CP5,34,Misses Shape_3,S137
3.755,10,CP1,34,Misses Shape_3,S137
6.028,11,Pz,34,Misses Shape_3,S137
3.816,12,P3,34,Misses Shape_3,S137
2.999,13,P7,34,Misses Shape_3,S137
5.812,14,O1,34,Misses Shape_3,S137
5.594,15,O2,34,Misses Shape_3,S137
5.337,16,P4,34,Misses Shape_3,S137
3.233,17,P8,34,Misses Shape_3,S137
1.829,18,CP6,34,Misses Shape_3,S137
4.339,19,CP2,34,Misses Shape_3,S137
2.430,20,CZ,34,Misses Shape_3,S137
