value,chindex,chlabel,bini,binlabel,SubjID
3.773,9,CP5,40,False_Alarms,S159
7.188,10,CP1,40,False_Alarms,S159
6.859,11,Pz,40,False_Alarms,S159
6.177,12,P3,40,False_Alarms,S159
0.786,13,P7,40,False_Alarms,S159
3.940,14,O1,40,False_Alarms,S159
3.790,15,O2,40,False_Alarms,S159
5.438,16,P4,40,False_Alarms,S159
2.472,17,P8,40,False_Alarms,S159
2.495,18,CP6,40,False_Alarms,S159
5.911,19,CP2,40,False_Alarms,S159
7.479,20,CZ,40,False_Alarms,S159
3.398,21,C4,40,False_Alarms,S159
-0.161,22,T8,40,False_Alarms,S159
1.062,23,FC6,40,False_Alarms,S159
5.677,24,FC2,40,False_Alarms,S159
3.956,25,F4,40,False_Alarms,S159
1.906,26,F8,40,False_Alarms,S159
0.766,27,FP2,40,False_Alarms,S159
-7.046,1,FP1,41,Old,S159
-0.707,2,Fz,41,Old,S159
-2.487,3,F3,41,Old,S159
-4.870,4,F7,41,Old,S159
-2.218,5,FC5,41,Old,S159
0.726,6,FC1,41,Old,S159
1.851,7,C3,41,Old,S159
-1.325,8,T7,41,Old,S159
1.058,9,CP5,41,Old,S159
3.305,10,CP1,41,Old,S159
3.538,11,Pz,41,Old,S159
2.962,12,P3,41,Old,S159
-0.369,13,P7,41,Old,S159
1.002,14,O1,41,Old,S159
0.998,15,O2,41,Old,S159
2.966,16,P4,41,Old,S159
2.380,17,P8,41,Old,S159
1.812,18,CP6,41,Old,S159
2.689,19,CP2,41,Old,S159
1.786,20,CZ,41,Old,S159
2.116,21,C4,41,Old,S159
0.684,22,T8,41,Old,S159
-0.531,23,FC6,41,Old,S159
0.827,24,FC2,41,Old,S159
-0.298,25,F4,41,Old,S159
-2.145,26,F8,41,Old,S159
-5.345,27,FP2,41,Old,S159
1.825,1,FP1,42,New,S159
4.405,2,Fz,42,New,S159
4.809,3,F3,42,New,S159
2.617,4,F7,42,New,S159
3.186,5,FC5,42,New,S159
5.902,6,FC1,42,New,S159
5.220,7,C3,42,New,S159
1.500,8,T7,42,New,S159
3.066,9,CP5,42,New,S159
6.368,10,CP1,42,New,S159
6.173,11,Pz,42,New,S159
5.153,12,P3,42,New,S159
-1.121,13,P7,42,New,S159
2.548,14,O1,42,New,S159
2.381,15,O2,42,New,S159
4.750,16,P4,42,New,S159
0.794,17,P8,42,New,S159
1.737,18,CP6,42,New,S159
4.889,19,CP2,42,New,S159
7.075,20,CZ,42,New,S159
2.469,21,C4,42,New,S159
-0.058,22,T8,42,New,S159
1.226,23,FC6,42,New,S159
4.868,24,FC2,42,New,S159
3.914,25,F4,42,New,S159
1.898,26,F8,42,New,S159
2.089,27,FP2,42,New,S159
-3.788,1,FP1,43,Correct_Responses,S159
0.019,2,Fz,43,Correct_Responses,S159
-0.003,3,F3,43,Correct_Responses,S159
-1.495,4,F7,43,Correct_Responses,S159
0.149,5,FC5,43,Correct_Responses,S159
2.084,6,FC1,43,Correct_Responses,S159
3.181,7,C3,43,Correct_Responses,S159
0.453,8,T7,43,Correct_Responses,S159
1.998,9,CP5,43,Correct_Responses,S159
4.599,10,CP1,43,Correct_Responses,S159
4.952,11,Pz,43,Correct_Responses,S159
3.975,12,P3,43,Correct_Responses,S159
-1.164,13,P7,43,Correct_Responses,S159
1.537,14,O1,43,Correct_Responses,S159
1.136,15,O2,43,Correct_Responses,S159
4.024,16,P4,43,Correct_Responses,S159
1.256,17,P8,43,Correct_Responses,S159
1.707,18,CP6,43,Correct_Responses,S159
3.319,19,CP2,43,Correct_Responses,S159
3.709,20,CZ,43,Correct_Responses,S159
1.823,21,C4,43,Correct_Responses,S159
0.810,22,T8,43,Correct_Responses,S159
-0.312,23,FC6,43,Correct_Responses,S159
1.631,24,FC2,43,Correct_Responses,S159
0.362,25,F4,43,Correct_Responses,S159
-1.378,26,F8,43,Correct_Responses,S159
-2.950,27,FP2,43,Correct_Responses,S159
-1.434,1,FP1,44,Incorrect_Responses,S159
3.679,2,Fz,44,Incorrect_Responses,S159
2.325,3,F3,44,Incorrect_Responses,S159
-0.759,4,F7,44,Incorrect_Responses,S159
0.819,5,FC5,44,Incorrect_Responses,S159
4.545,6,FC1,44,Incorrect_Responses,S159
3.891,7,C3,44,Incorrect_Responses,S159
-0.278,8,T7,44,Incorrect_Responses,S159
2.126,9,CP5,44,Incorrect_Responses,S159
5.074,10,CP1,44,Incorrect_Responses,S159
4.758,11,Pz,44,Incorrect_Responses,S159
4.140,12,P3,44,Incorrect_Responses,S159
-0.326,13,P7,44,Incorrect_Responses,S159
2.014,14,O1,44,Incorrect_Responses,S159
2.243,15,O2,44,Incorrect_Responses,S159
3.691,16,P4,44,Incorrect_Responses,S159
1.917,17,P8,44,Incorrect_Responses,S159
1.841,18,CP6,44,Incorrect_Responses,S159
4.259,19,CP2,44,Incorrect_Responses,S159
5.152,20,CZ,44,Incorrect_Responses,S159
2.762,21,C4,44,Incorrect_Responses,S159
-0.184,22,T8,44,Incorrect_Responses,S159
1.007,23,FC6,44,Incorrect_Responses,S159
4.064,24,FC2,44,Incorrect_Responses,S159
3.253,25,F4,44,Incorrect_Responses,S159
1.131,26,F8,44,Incorrect_Responses,S159
-0.306,27,FP2,44,Incorrect_Responses,S159
-11.226,1,FP1,45,Hits_Minus_False_Alarms,S159
-8.772,2,Fz,45,Hits_Minus_False_Alarms,S159
-9.624,3,F3,45,Hits_Minus_False_Alarms,S159
-8.223,4,F7,45,Hits_Minus_False_Alarms,S159
-6.075,5,FC5,45,Hits_Minus_False_Alarms,S159
-7.637,6,FC1,45,Hits_Minus_False_Alarms,S159
-4.079,7,C3,45,Hits_Minus_False_Alarms,S159
-2.094,8,T7,45,Hits_Minus_False_Alarms,S159
-2.135,9,CP5,45,Hits_Minus_False_Alarms,S159
-3.538,10,CP1,45,Hits_Minus_False_Alarms,S159
-2.440,11,Pz,45,Hits_Minus_False_Alarms,S159
-2.355,12,P3,45,Hits_Minus_False_Alarms,S159
-0.086,13,P7,45,Hits_Minus_False_Alarms,S159
-2.022,14,O1,45,Hits_Minus_False_Alarms,S159
-2.490,15,O2,45,Hits_Minus_False_Alarms,S159
-1.450,16,P4,45,Hits_Minus_False_Alarms,S159
0.925,17,P8,45,Hits_Minus_False_Alarms,S159
-0.059,18,CP6,45,Hits_Minus_False_Alarms,S159
-3.140,19,CP2,45,Hits_Minus_False_Alarms,S159
-6.732,20,CZ,45,Hits_Minus_False_Alarms,S159
-1.291,21,C4,45,Hits_Minus_False_Alarms,S159
1.736,22,T8,45,Hits_Minus_False_Alarms,S159
-3.077,23,FC6,45,Hits_Minus_False_Alarms,S159
-6.474,24,FC2,45,Hits_Minus_False_Alarms,S159
-7.103,25,F4,45,Hits_Minus_False_Alarms,S159
-6.551,26,F8,45,Hits_Minus_False_Alarms,S159
-10.078,27,FP2,45,Hits_Minus_False_Alarms,S159
-6.500,1,FP1,46,Hits_Minus_Misses,S159
-6.398,2,Fz,46,Hits_Minus_Misses,S159
-4.630,3,F3,46,Hits_Minus_Misses,S159
-2.550,4,F7,46,Hits_Minus_Misses,S159
-1.070,5,FC5,46,Hits_Minus_Misses,S159
-3.025,6,FC1,46,Hits_Minus_Misses,S159
0.606,7,C3,46,Hits_Minus_Misses,S159
1.458,8,T7,46,Hits_Minus_Misses,S159
1.160,9,CP5,46,Hits_Minus_Misses,S159
0.690,10,CP1,46,Hits_Minus_Misses,S159
1.762,11,Pz,46,Hits_Minus_Misses,S159
1.720,12,P3,46,Hits_Minus_Misses,S159
2.138,13,P7,46,Hits_Minus_Misses,S159
1.831,14,O1,46,Hits_Minus_Misses,S159
0.605,15,O2,46,Hits_Minus_Misses,S159
2.043,16,P4,46,Hits_Minus_Misses,S159
2.035,17,P8,46,Hits_Minus_Misses,S159
1.248,18,CP6,46,Hits_Minus_Misses,S159
0.162,19,CP2,46,Hits_Minus_Misses,S159
-2.078,20,CZ,46,Hits_Minus_Misses,S159
-0.020,21,C4,46,Hits_Minus_Misses,S159
1.783,22,T8,46,Hits_Minus_Misses,S159
-2.967,23,FC6,46,Hits_Minus_Misses,S159
-3.248,24,FC2,46,Hits_Minus_Misses,S159
-5.697,25,F4,46,Hits_Minus_Misses,S159
-5.001,26,F8,46,Hits_Minus_Misses,S159
-7.932,27,FP2,46,Hits_Minus_Misses,S159
-13.017,1,FP1,47,Hits_Minus_Correct_Rejections,S159
-7.850,2,Fz,47,Hits_Minus_Correct_Rejections,S159
-9.599,3,F3,47,Hits_Minus_Correct_Rejections,S159
-9.301,4,F7,47,Hits_Minus_Correct_Rejections,S159
-5.803,5,FC5,47,Hits_Minus_Correct_Rejections,S159
-5.740,6,FC1,47,Hits_Minus_Correct_Rejections,S159
-2.053,7,C3,47,Hits_Minus_Correct_Rejections,S159
-2.099,8,T7,47,Hits_Minus_Correct_Rejections,S159
-0.719,9,CP5,47,Hits_Minus_Correct_Rejections,S159
-1.897,10,CP1,47,Hits_Minus_Correct_Rejections,S159
-1.067,11,Pz,47,Hits_Minus_Correct_Rejections,S159
-0.306,12,P3,47,Hits_Minus_Correct_Rejections,S159
3.728,13,P7,47,Hits_Minus_Correct_Rejections,S159
0.762,14,O1,47,Hits_Minus_Correct_Rejections,S159
0.329,15,O2,47,Hits_Minus_Correct_Rejections,S159
-0.074,16,P4,47,Hits_Minus_Correct_Rejections,S159
4.283,17,P8,47,Hits_Minus_Correct_Rejections,S159
1.457,18,CP6,47,Hits_Minus_Correct_Rejections,S159
-1.097,19,CP2,47,Hits_Minus_Correct_Rejections,S159
-5.925,20,CZ,47,Hits_Minus_Correct_Rejections,S159
0.567,21,C4,47,Hits_Minus_Correct_Rejections,S159
1.530,22,T8,47,Hits_Minus_Correct_Rejections,S159
-3.405,23,FC6,47,Hits_Minus_Correct_Rejections,S159
-4.856,24,FC2,47,Hits_Minus_Correct_Rejections,S159
-7.018,25,F4,47,Hits_Minus_Correct_Rejections,S159
-6.535,26,F8,47,Hits_Minus_Correct_Rejections,S159
-12.723,27,FP2,47,Hits_Minus_Correct_Rejections,S159
-12.222,1,FP1,48,Old_1,S159
-4.314,2,Fz,48,Old_1,S159
-6.775,3,F3,48,Old_1,S159
-10.537,4,F7,48,Old_1,S159
-6.726,5,FC5,48,Old_1,S159
-2.624,6,FC1,48,Old_1,S159
-1.398,7,C3,48,Old_1,S159
-5.509,8,T7,48,Old_1,S159
-1.973,9,CP5,48,Old_1,S159
-0.117,10,CP1,48,Old_1,S159
0.482,11,Pz,48,Old_1,S159
-0.065,12,P3,48,Old_1,S159
-3.014,13,P7,48,Old_1,S159
-0.088,14,O1,48,Old_1,S159
-1.886,15,O2,48,Old_1,S159
-0.919,16,P4,48,Old_1,S159
-0.289,17,P8,48,Old_1,S159
-0.591,18,CP6,48,Old_1,S159
-0.998,19,CP2,48,Old_1,S159
-2.007,20,CZ,48,Old_1,S159
-0.653,21,C4,48,Old_1,S159
-0.536,22,T8,48,Old_1,S159
-2.076,23,FC6,48,Old_1,S159
-1.966,24,FC2,48,Old_1,S159
-2.943,25,F4,48,Old_1,S159
-3.425,26,F8,48,Old_1,S159
-9.248,27,FP2,48,Old_1,S159
1.223,1,FP1,49,New_1,S159
3.241,2,Fz,49,New_1,S159
3.682,3,F3,49,New_1,S159
2.363,4,F7,49,New_1,S159
2.851,5,FC5,49,New_1,S159
5.580,6,FC1,49,New_1,S159
5.066,7,C3,49,New_1,S159
2.571,8,T7,49,New_1,S159
3.907,9,CP5,49,New_1,S159
5.985,10,CP1,49,New_1,S159
5.928,11,Pz,49,New_1,S159
5.823,12,P3,49,New_1,S159
0.448,13,P7,49,New_1,S159
4.510,14,O1,49,New_1,S159
2.922,15,O2,49,New_1,S159
4.900,16,P4,49,New_1,S159
1.773,17,P8,49,New_1,S159
2.408,18,CP6,49,New_1,S159
5.154,19,CP2,49,New_1,S159
4.631,20,CZ,49,New_1,S159
2.696,21,C4,49,New_1,S159
0.594,22,T8,49,New_1,S159
1.311,23,FC6,49,New_1,S159
4.554,24,FC2,49,New_1,S159
3.266,25,F4,49,New_1,S159
1.664,26,F8,49,New_1,S159
0.424,27,FP2,49,New_1,S159
-6.498,1,FP1,50,Correct_Responses_1,S159
-2.953,2,Fz,50,Correct_Responses_1,S159
-2.557,3,F3,50,Correct_Responses_1,S159
-2.780,4,F7,50,Correct_Responses_1,S159
-0.945,5,FC5,50,Correct_Responses_1,S159
-0.021,6,FC1,50,Correct_Responses_1,S159
2.372,7,C3,50,Correct_Responses_1,S159
0.879,8,T7,50,Correct_Responses_1,S159
2.465,9,CP5,50,Correct_Responses_1,S159
3.416,10,CP1,50,Correct_Responses_1,S159
3.769,11,Pz,50,Correct_Responses_1,S159
4.037,12,P3,50,Correct_Responses_1,S159
0.328,13,P7,50,Correct_Responses_1,S159
3.260,14,O1,50,Correct_Responses_1,S159
0.606,15,O2,50,Correct_Responses_1,S159
2.205,16,P4,50,Correct_Responses_1,S159
1.341,17,P8,50,Correct_Responses_1,S159
1.645,18,CP6,50,Correct_Responses_1,S159
1.877,19,CP2,50,Correct_Responses_1,S159
-0.505,20,CZ,50,Correct_Responses_1,S159
0.928,21,C4,50,Correct_Responses_1,S159
1.477,22,T8,50,Correct_Responses_1,S159
-0.688,23,FC6,50,Correct_Responses_1,S159
-0.098,24,FC2,50,Correct_Responses_1,S159
-2.234,25,F4,50,Correct_Responses_1,S159
-2.492,26,F8,50,Correct_Responses_1,S159
-5.766,27,FP2,50,Correct_Responses_1,S159
-4.501,1,FP1,51,Incorrect_Responses_1,S159
1.880,2,Fz,51,Incorrect_Responses_1,S159
-0.536,3,F3,51,Incorrect_Responses_1,S159
-5.394,4,F7,51,Incorrect_Responses_1,S159
-2.930,5,FC5,51,Incorrect_Responses_1,S159
2.978,6,FC1,51,Incorrect_Responses_1,S159
1.296,7,C3,51,Incorrect_Responses_1,S159
-3.817,8,T7,51,Incorrect_Responses_1,S159
-0.532,9,CP5,51,Incorrect_Responses_1,S159
2.452,10,CP1,51,Incorrect_Responses_1,S159
2.640,11,Pz,51,Incorrect_Responses_1,S159
1.721,12,P3,51,Incorrect_Responses_1,S159
-2.894,13,P7,51,Incorrect_Responses_1,S159
1.162,14,O1,51,Incorrect_Responses_1,S159
0.430,15,O2,51,Incorrect_Responses_1,S159
1.776,16,P4,51,Incorrect_Responses_1,S159
0.142,17,P8,51,Incorrect_Responses_1,S159
0.172,18,CP6,51,Incorrect_Responses_1,S159
2.279,19,CP2,51,Incorrect_Responses_1,S159
3.129,20,CZ,51,Incorrect_Responses_1,S159
1.115,21,C4,51,Incorrect_Responses_1,S159
-1.418,22,T8,51,Incorrect_Responses_1,S159
-0.078,23,FC6,51,Incorrect_Responses_1,S159
2.686,24,FC2,51,Incorrect_Responses_1,S159
2.557,25,F4,51,Incorrect_Responses_1,S159
0.731,26,F8,51,Incorrect_Responses_1,S159
-3.057,27,FP2,51,Incorrect_Responses_1,S159
-19.560,1,FP1,25,Hits_Shape_1,S160
-8.886,2,Fz,25,Hits_Shape_1,S160
-5.220,3,F3,25,Hits_Shape_1,S160
-2.493,4,F7,25,Hits_Shape_1,S160
-0.171,5,FC5,25,Hits_Shape_1,S160
-4.919,6,FC1,25,Hits_Shape_1,S160
2.843,7,C3,25,Hits_Shape_1,S160
3.955,8,T7,25,Hits_Shape_1,S160
5.116,9,CP5,25,Hits_Shape_1,S160
0.328,10,CP1,25,Hits_Shape_1,S160
2.646,11,Pz,25,Hits_Shape_1,S160
-0.830,12,P3,25,Hits_Shape_1,S160
3.434,13,P7,25,Hits_Shape_1,S160
1.425,14,O1,25,Hits_Shape_1,S160
5.498,15,O2,25,Hits_Shape_1,S160
6.017,16,P4,25,Hits_Shape_1,S160
4.097,17,P8,25,Hits_Shape_1,S160
2.224,18,CP6,25,Hits_Shape_1,S160
0.970,19,CP2,25,Hits_Shape_1,S160
-1.376,20,CZ,25,Hits_Shape_1,S160
-3.310,21,C4,25,Hits_Shape_1,S160
-0.262,22,T8,25,Hits_Shape_1,S160
-4.770,23,FC6,25,Hits_Shape_1,S160
-4.590,24,FC2,25,Hits_Shape_1,S160
-8.234,25,F4,25,Hits_Shape_1,S160
-7.479,26,F8,25,Hits_Shape_1,S160
-14.531,27,FP2,25,Hits_Shape_1,S160
-17.127,1,FP1,26,Misses_Shape_1,S160
-6.660,2,Fz,26,Misses_Shape_1,S160
-8.684,3,F3,26,Misses_Shape_1,S160
-2.931,4,F7,26,Misses_Shape_1,S160
0.231,5,FC5,26,Misses_Shape_1,S160
-4.954,6,FC1,26,Misses_Shape_1,S160
-0.210,7,C3,26,Misses_Shape_1,S160
4.253,8,T7,26,Misses_Shape_1,S160
2.300,9,CP5,26,Misses_Shape_1,S160
0.981,10,CP1,26,Misses_Shape_1,S160
-1.611,11,Pz,26,Misses_Shape_1,S160
0.669,12,P3,26,Misses_Shape_1,S160
2.248,13,P7,26,Misses_Shape_1,S160
1.701,14,O1,26,Misses_Shape_1,S160
1.559,15,O2,26,Misses_Shape_1,S160
-5.848,16,P4,26,Misses_Shape_1,S160
-3.134,17,P8,26,Misses_Shape_1,S160
-5.308,18,CP6,26,Misses_Shape_1,S160
-3.197,19,CP2,26,Misses_Shape_1,S160
-3.158,20,CZ,26,Misses_Shape_1,S160
-5.574,21,C4,26,Misses_Shape_1,S160
-5.394,22,T8,26,Misses_Shape_1,S160
-7.438,23,FC6,26,Misses_Shape_1,S160
-6.400,24,FC2,26,Misses_Shape_1,S160
-8.671,25,F4,26,Misses_Shape_1,S160
-7.845,26,F8,26,Misses_Shape_1,S160
-21.082,27,FP2,26,Misses_Shape_1,S160
-1.512,1,FP1,27,Correct_Rejections_Shape_1,S160
-2.106,2,Fz,27,Correct_Rejections_Shape_1,S160
-1.843,3,F3,27,Correct_Rejections_Shape_1,S160
-0.464,4,F7,27,Correct_Rejections_Shape_1,S160
1.683,5,FC5,27,Correct_Rejections_Shape_1,S160
-2.247,6,FC1,27,Correct_Rejections_Shape_1,S160
-1.038,7,C3,27,Correct_Rejections_Shape_1,S160
-1.725,8,T7,27,Correct_Rejections_Shape_1,S160
-0.911,9,CP5,27,Correct_Rejections_Shape_1,S160
-1.462,10,CP1,27,Correct_Rejections_Shape_1,S160
0.281,11,Pz,27,Correct_Rejections_Shape_1,S160
-0.662,12,P3,27,Correct_Rejections_Shape_1,S160
-2.285,13,P7,27,Correct_Rejections_Shape_1,S160
-2.110,14,O1,27,Correct_Rejections_Shape_1,S160
-2.048,15,O2,27,Correct_Rejections_Shape_1,S160
1.829,16,P4,27,Correct_Rejections_Shape_1,S160
-2.527,17,P8,27,Correct_Rejections_Shape_1,S160
1.472,18,CP6,27,Correct_Rejections_Shape_1,S160
1.199,19,CP2,27,Correct_Rejections_Shape_1,S160
-0.062,20,CZ,27,Correct_Rejections_Shape_1,S160
0.150,21,C4,27,Correct_Rejections_Shape_1,S160
2.921,22,T8,27,Correct_Rejections_Shape_1,S160
0.988,23,FC6,27,Correct_Rejections_Shape_1,S160
-0.298,24,FC2,27,Correct_Rejections_Shape_1,S160
1.114,25,F4,27,Correct_Rejections_Shape_1,S160
3.574,26,F8,27,Correct_Rejections_Shape_1,S160
-0.601,27,FP2,27,Correct_Rejections_Shape_1,S160
0.105,1,FP1,28,False_Alarms_Shape_1,S160
-2.162,2,Fz,28,False_Alarms_Shape_1,S160
-0.934,3,F3,28,False_Alarms_Shape_1,S160
1.720,4,F7,28,False_Alarms_Shape_1,S160
0.896,5,FC5,28,False_Alarms_Shape_1,S160
-1.552,6,FC1,28,False_Alarms_Shape_1,S160
-0.196,7,C3,28,False_Alarms_Shape_1,S160
-1.202,8,T7,28,False_Alarms_Shape_1,S160
-1.424,9,CP5,28,False_Alarms_Shape_1,S160
0.098,10,CP1,28,False_Alarms_Shape_1,S160
0.229,11,Pz,28,False_Alarms_Shape_1,S160
0.281,12,P3,28,False_Alarms_Shape_1,S160
-2.640,13,P7,28,False_Alarms_Shape_1,S160
-1.649,14,O1,28,False_Alarms_Shape_1,S160
-0.239,15,O2,28,False_Alarms_Shape_1,S160
0.374,16,P4,28,False_Alarms_Shape_1,S160
-2.320,17,P8,28,False_Alarms_Shape_1,S160
-1.217,18,CP6,28,False_Alarms_Shape_1,S160
0.364,19,CP2,28,False_Alarms_Shape_1,S160
-0.605,20,CZ,28,False_Alarms_Shape_1,S160
0.484,21,C4,28,False_Alarms_Shape_1,S160
-1.291,22,T8,28,False_Alarms_Shape_1,S160
0.536,23,FC6,28,False_Alarms_Shape_1,S160
-1.002,24,FC2,28,False_Alarms_Shape_1,S160
0.567,25,F4,28,False_Alarms_Shape_1,S160
-0.197,26,F8,28,False_Alarms_Shape_1,S160
0.102,27,FP2,28,False_Alarms_Shape_1,S160
1.085,1,FP1,29,Hits_Shape_2,S160
6.679,2,Fz,29,Hits_Shape_2,S160
7.459,3,F3,29,Hits_Shape_2,S160
5.649,4,F7,29,Hits_Shape_2,S160
9.624,5,FC5,29,Hits_Shape_2,S160
7.905,6,FC1,29,Hits_Shape_2,S160
11.491,7,C3,29,Hits_Shape_2,S160
8.680,8,T7,29,Hits_Shape_2,S160
6.689,9,CP5,29,Hits_Shape_2,S160
9.545,10,CP1,29,Hits_Shape_2,S160
7.704,11,Pz,29,Hits_Shape_2,S160
5.996,12,P3,29,Hits_Shape_2,S160
4.174,13,P7,29,Hits_Shape_2,S160
4.577,14,O1,29,Hits_Shape_2,S160
4.399,15,O2,29,Hits_Shape_2,S160
5.130,16,P4,29,Hits_Shape_2,S160
3.892,17,P8,29,Hits_Shape_2,S160
5.135,18,CP6,29,Hits_Shape_2,S160
7.325,19,CP2,29,Hits_Shape_2,S160
7.665,20,CZ,29,Hits_Shape_2,S160
6.214,21,C4,29,Hits_Shape_2,S160
2.590,22,T8,29,Hits_Shape_2,S160
5.363,23,FC6,29,Hits_Shape_2,S160
7.873,24,FC2,29,Hits_Shape_2,S160
5.624,25,F4,29,Hits_Shape_2,S160
3.336,26,F8,29,Hits_Shape_2,S160
0.716,27,FP2,29,Hits_Shape_2,S160
4.183,1,FP1,30,Misses_Shape_2,S160
5.367,2,Fz,30,Misses_Shape_2,S160
4.016,3,F3,30,Misses_Shape_2,S160
2.742,4,F7,30,Misses_Shape_2,S160
2.535,5,FC5,30,Misses_Shape_2,S160
4.999,6,FC1,30,Misses_Shape_2,S160
4.872,7,C3,30,Misses_Shape_2,S160
1.445,8,T7,30,Misses_Shape_2,S160
2.288,9,CP5,30,Misses_Shape_2,S160
4.303,10,CP1,30,Misses_Shape_2,S160
2.753,11,Pz,30,Misses_Shape_2,S160
3.768,12,P3,30,Misses_Shape_2,S160
0.351,13,P7,30,Misses_Shape_2,S160
1.009,14,O1,30,Misses_Shape_2,S160
1.147,15,O2,30,Misses_Shape_2,S160
6.513,16,P4,30,Misses_Shape_2,S160
-1.234,17,P8,30,Misses_Shape_2,S160
1.491,18,CP6,30,Misses_Shape_2,S160
3.247,19,CP2,30,Misses_Shape_2,S160
4.116,20,CZ,30,Misses_Shape_2,S160
3.311,21,C4,30,Misses_Shape_2,S160
0.366,22,T8,30,Misses_Shape_2,S160
1.949,23,FC6,30,Misses_Shape_2,S160
4.182,24,FC2,30,Misses_Shape_2,S160
6.355,25,F4,30,Misses_Shape_2,S160
1.967,26,F8,30,Misses_Shape_2,S160
1.688,27,FP2,30,Misses_Shape_2,S160
-0.912,1,FP1,31,Correct_Rejections_Shape_2,S160
1.075,2,Fz,31,Correct_Rejections_Shape_2,S160
1.302,3,F3,31,Correct_Rejections_Shape_2,S160
-0.505,4,F7,31,Correct_Rejections_Shape_2,S160
0.418,5,FC5,31,Correct_Rejections_Shape_2,S160
0.904,6,FC1,31,Correct_Rejections_Shape_2,S160
0.965,7,C3,31,Correct_Rejections_Shape_2,S160
-2.289,8,T7,31,Correct_Rejections_Shape_2,S160
-0.668,9,CP5,31,Correct_Rejections_Shape_2,S160
1.592,10,CP1,31,Correct_Rejections_Shape_2,S160
1.207,11,Pz,31,Correct_Rejections_Shape_2,S160
2.409,12,P3,31,Correct_Rejections_Shape_2,S160
-0.726,13,P7,31,Correct_Rejections_Shape_2,S160
0.387,14,O1,31,Correct_Rejections_Shape_2,S160
1.368,15,O2,31,Correct_Rejections_Shape_2,S160
0.990,16,P4,31,Correct_Rejections_Shape_2,S160
-0.609,17,P8,31,Correct_Rejections_Shape_2,S160
0.356,18,CP6,31,Correct_Rejections_Shape_2,S160
2.178,19,CP2,31,Correct_Rejections_Shape_2,S160
1.805,20,CZ,31,Correct_Rejections_Shape_2,S160
3.221,21,C4,31,Correct_Rejections_Shape_2,S160
-0.412,22,T8,31,Correct_Rejections_Shape_2,S160
0.724,23,FC6,31,Correct_Rejections_Shape_2,S160
2.908,24,FC2,31,Correct_Rejections_Shape_2,S160
5.683,25,F4,31,Correct_Rejections_Shape_2,S160
-0.335,26,F8,31,Correct_Rejections_Shape_2,S160
-2.352,27,FP2,31,Correct_Rejections_Shape_2,S160
0.276,1,FP1,32,False_Alarms_Shape_2,S160
2.867,2,Fz,32,False_Alarms_Shape_2,S160
3.273,3,F3,32,False_Alarms_Shape_2,S160
1.179,4,F7,32,False_Alarms_Shape_2,S160
2.424,5,FC5,32,False_Alarms_Shape_2,S160
2.854,6,FC1,32,False_Alarms_Shape_2,S160
2.021,7,C3,32,False_Alarms_Shape_2,S160
0.602,8,T7,32,False_Alarms_Shape_2,S160
0.072,9,CP5,32,False_Alarms_Shape_2,S160
1.675,10,CP1,32,False_Alarms_Shape_2,S160
-0.010,11,Pz,32,False_Alarms_Shape_2,S160
0.017,12,P3,32,False_Alarms_Shape_2,S160
-0.205,13,P7,32,False_Alarms_Shape_2,S160
-1.460,14,O1,32,False_Alarms_Shape_2,S160
0.609,15,O2,32,False_Alarms_Shape_2,S160
0.092,16,P4,32,False_Alarms_Shape_2,S160
-0.728,17,P8,32,False_Alarms_Shape_2,S160
0.501,18,CP6,32,False_Alarms_Shape_2,S160
1.108,19,CP2,32,False_Alarms_Shape_2,S160
1.317,20,CZ,32,False_Alarms_Shape_2,S160
0.980,21,C4,32,False_Alarms_Shape_2,S160
1.419,22,T8,32,False_Alarms_Shape_2,S160
1.733,23,FC6,32,False_Alarms_Shape_2,S160
2.003,24,FC2,32,False_Alarms_Shape_2,S160
0.992,25,F4,32,False_Alarms_Shape_2,S160
1.461,26,F8,32,False_Alarms_Shape_2,S160
-1.555,27,FP2,32,False_Alarms_Shape_2,S160
0.615,1,FP1,33,Hits_Shape_3,S160
1.303,2,Fz,33,Hits_Shape_3,S160
1.667,3,F3,33,Hits_Shape_3,S160
0.703,4,F7,33,Hits_Shape_3,S160
1.526,5,FC5,33,Hits_Shape_3,S160
1.211,6,FC1,33,Hits_Shape_3,S160
3.232,7,C3,33,Hits_Shape_3,S160
3.196,8,T7,33,Hits_Shape_3,S160
2.665,9,CP5,33,Hits_Shape_3,S160
5.330,10,CP1,33,Hits_Shape_3,S160
2.353,11,Pz,33,Hits_Shape_3,S160
3.591,12,P3,33,Hits_Shape_3,S160
0.998,13,P7,33,Hits_Shape_3,S160
1.480,14,O1,33,Hits_Shape_3,S160
2.693,15,O2,33,Hits_Shape_3,S160
3.969,16,P4,33,Hits_Shape_3,S160
1.357,17,P8,33,Hits_Shape_3,S160
1.137,18,CP6,33,Hits_Shape_3,S160
2.313,19,CP2,33,Hits_Shape_3,S160
2.241,20,CZ,33,Hits_Shape_3,S160
2.212,21,C4,33,Hits_Shape_3,S160
1.176,22,T8,33,Hits_Shape_3,S160
2.405,23,FC6,33,Hits_Shape_3,S160
1.541,24,FC2,33,Hits_Shape_3,S160
2.590,25,F4,33,Hits_Shape_3,S160
1.025,26,F8,33,Hits_Shape_3,S160
0.903,27,FP2,33,Hits_Shape_3,S160
-0.994,1,FP1,34,Misses_Shape_3,S160
