       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       6.933	          24	         FC2	          29	                 Hits_Shape_2	S172_vsl_dprime
       6.883	          25	          F4	          29	                 Hits_Shape_2	S172_vsl_dprime
       1.617	          26	          F8	          29	                 Hits_Shape_2	S172_vsl_dprime
       3.838	          27	         FP2	          29	                 Hits_Shape_2	S172_vsl_dprime
      -0.356	           1	         FP1	          30	               Misses_Shape_2	S172_vsl_dprime
       2.232	           2	          Fz	          30	               Misses_Shape_2	S172_vsl_dprime
       3.383	           3	          F3	          30	               Misses_Shape_2	S172_vsl_dprime
       0.697	           4	          F7	          30	               Misses_Shape_2	S172_vsl_dprime
       3.724	           5	         FC5	          30	               Misses_Shape_2	S172_vsl_dprime
       4.961	           6	         FC1	          30	               Misses_Shape_2	S172_vsl_dprime
       6.748	           7	          C3	          30	               Misses_Shape_2	S172_vsl_dprime
       2.310	           8	          T7	          30	               Misses_Shape_2	S172_vsl_dprime
       5.182	           9	         CP5	          30	               Misses_Shape_2	S172_vsl_dprime
       7.475	          10	         CP1	          30	               Misses_Shape_2	S172_vsl_dprime
       5.478	          11	          Pz	          30	               Misses_Shape_2	S172_vsl_dprime
       6.691	          12	          P3	          30	               Misses_Shape_2	S172_vsl_dprime
       2.362	          13	          P7	          30	               Misses_Shape_2	S172_vsl_dprime
       2.458	          14	          O1	          30	               Misses_Shape_2	S172_vsl_dprime
       1.513	          15	          O2	          30	               Misses_Shape_2	S172_vsl_dprime
       6.528	          16	          P4	          30	               Misses_Shape_2	S172_vsl_dprime
       4.247	          17	          P8	          30	               Misses_Shape_2	S172_vsl_dprime
       4.691	          18	         CP6	          30	               Misses_Shape_2	S172_vsl_dprime
       6.275	          19	         CP2	          30	               Misses_Shape_2	S172_vsl_dprime
       6.340	          20	          CZ	          30	               Misses_Shape_2	S172_vsl_dprime
       4.934	          21	          C4	          30	               Misses_Shape_2	S172_vsl_dprime
       3.053	          22	          T8	          30	               Misses_Shape_2	S172_vsl_dprime
       4.142	          23	         FC6	          30	               Misses_Shape_2	S172_vsl_dprime
       3.649	          24	         FC2	          30	               Misses_Shape_2	S172_vsl_dprime
       2.674	          25	          F4	          30	               Misses_Shape_2	S172_vsl_dprime
       0.870	          26	          F8	          30	               Misses_Shape_2	S172_vsl_dprime
      -0.125	          27	         FP2	          30	               Misses_Shape_2	S172_vsl_dprime
      -3.503	           1	         FP1	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       0.165	           2	          Fz	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
      -0.053	           3	          F3	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       0.070	           4	          F7	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       1.980	           5	         FC5	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       4.224	           6	         FC1	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       5.028	           7	          C3	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       1.020	           8	          T7	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       2.699	           9	         CP5	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       4.709	          10	         CP1	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       3.865	          11	          Pz	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       3.854	          12	          P3	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       0.939	          13	          P7	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       0.283	          14	          O1	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
      -0.474	          15	          O2	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       2.391	          16	          P4	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       1.991	          17	          P8	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       2.120	          18	         CP6	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       4.712	          19	         CP2	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       5.614	          20	          CZ	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       3.770	          21	          C4	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
      -0.418	          22	          T8	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       3.162	          23	         FC6	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       3.639	          24	         FC2	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
      -0.389	          25	          F4	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       1.069	          26	          F8	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
      -1.591	          27	         FP2	          31	   Correct_Rejections_Shape_2	S172_vsl_dprime
       0.998	           1	         FP1	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       1.802	           2	          Fz	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       3.089	           3	          F3	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       3.081	           4	          F7	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       4.082	           5	         FC5	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       2.544	           6	         FC1	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       4.481	           7	          C3	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       4.097	           8	          T7	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       4.058	           9	         CP5	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       2.975	          10	         CP1	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       1.825	          11	          Pz	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       4.870	          12	          P3	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       2.214	          13	          P7	          32	         False_Alarms_Shape_2	S172_vsl_dprime
      -0.287	          14	          O1	          32	         False_Alarms_Shape_2	S172_vsl_dprime
      -1.472	          15	          O2	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       2.936	          16	          P4	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       2.585	          17	          P8	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       1.911	          18	         CP6	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       1.734	          19	         CP2	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       1.302	          20	          CZ	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       2.106	          21	          C4	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       2.335	          22	          T8	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       0.822	          23	         FC6	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       1.179	          24	         FC2	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       0.075	          25	          F4	          32	         False_Alarms_Shape_2	S172_vsl_dprime
       1.490	          26	          F8	          32	         False_Alarms_Shape_2	S172_vsl_dprime
      -0.789	          27	         FP2	          32	         False_Alarms_Shape_2	S172_vsl_dprime
      -0.490	           1	         FP1	          33	                 Hits_Shape_3	S172_vsl_dprime
       0.369	           2	          Fz	          33	                 Hits_Shape_3	S172_vsl_dprime
       1.726	           3	          F3	          33	                 Hits_Shape_3	S172_vsl_dprime
       0.100	           4	          F7	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.206	           5	         FC5	          33	                 Hits_Shape_3	S172_vsl_dprime
       1.505	           6	         FC1	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.544	           7	          C3	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.784	           8	          T7	          33	                 Hits_Shape_3	S172_vsl_dprime
       3.318	           9	         CP5	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.663	          10	         CP1	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.239	          11	          Pz	          33	                 Hits_Shape_3	S172_vsl_dprime
       4.828	          12	          P3	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.881	          13	          P7	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.204	          14	          O1	          33	                 Hits_Shape_3	S172_vsl_dprime
       0.501	          15	          O2	          33	                 Hits_Shape_3	S172_vsl_dprime
       2.998	          16	          P4	          33	                 Hits_Shape_3	S172_vsl_dprime
       4.874	          17	          P8	          33	                 Hits_Shape_3	S172_vsl_dprime
       1.513	          18	         CP6	          33	                 Hits_Shape_3	S172_vsl_dprime
       1.373	          19	         CP2	          33	                 Hits_Shape_3	S172_vsl_dprime
      -0.221	          20	          CZ	          33	                 Hits_Shape_3	S172_vsl_dprime
       1.001	          21	          C4	          33	                 Hits_Shape_3	S172_vsl_dprime
       0.478	          22	          T8	          33	                 Hits_Shape_3	S172_vsl_dprime
       0.905	          23	         FC6	          33	                 Hits_Shape_3	S172_vsl_dprime
      -0.514	          24	         FC2	          33	                 Hits_Shape_3	S172_vsl_dprime
      -0.220	          25	          F4	          33	                 Hits_Shape_3	S172_vsl_dprime
      -2.624	          26	          F8	          33	                 Hits_Shape_3	S172_vsl_dprime
      -2.104	          27	         FP2	          33	                 Hits_Shape_3	S172_vsl_dprime
       1.135	           1	         FP1	          34	               Misses_Shape_3	S172_vsl_dprime
       1.750	           2	          Fz	          34	               Misses_Shape_3	S172_vsl_dprime
       2.096	           3	          F3	          34	               Misses_Shape_3	S172_vsl_dprime
       0.069	           4	          F7	          34	               Misses_Shape_3	S172_vsl_dprime
       1.423	           5	         FC5	          34	               Misses_Shape_3	S172_vsl_dprime
       2.987	           6	         FC1	          34	               Misses_Shape_3	S172_vsl_dprime
       3.724	           7	          C3	          34	               Misses_Shape_3	S172_vsl_dprime
       0.757	           8	          T7	          34	               Misses_Shape_3	S172_vsl_dprime
       3.077	           9	         CP5	          34	               Misses_Shape_3	S172_vsl_dprime
       4.042	          10	         CP1	          34	               Misses_Shape_3	S172_vsl_dprime
       2.876	          11	          Pz	          34	               Misses_Shape_3	S172_vsl_dprime
       4.553	          12	          P3	          34	               Misses_Shape_3	S172_vsl_dprime
       1.837	          13	          P7	          34	               Misses_Shape_3	S172_vsl_dprime
       0.707	          14	          O1	          34	               Misses_Shape_3	S172_vsl_dprime
      -0.550	          15	          O2	          34	               Misses_Shape_3	S172_vsl_dprime
       3.291	          16	          P4	          34	               Misses_Shape_3	S172_vsl_dprime
       3.434	          17	          P8	          34	               Misses_Shape_3	S172_vsl_dprime
       3.577	          18	         CP6	          34	               Misses_Shape_3	S172_vsl_dprime
       3.487	          19	         CP2	          34	               Misses_Shape_3	S172_vsl_dprime
       2.885	          20	          CZ	          34	               Misses_Shape_3	S172_vsl_dprime
       4.018	          21	          C4	          34	               Misses_Shape_3	S172_vsl_dprime
       3.287	          22	          T8	          34	               Misses_Shape_3	S172_vsl_dprime
       4.519	          23	         FC6	          34	               Misses_Shape_3	S172_vsl_dprime
       2.102	          24	         FC2	          34	               Misses_Shape_3	S172_vsl_dprime
       1.214	          25	          F4	          34	               Misses_Shape_3	S172_vsl_dprime
       1.540	          26	          F8	          34	               Misses_Shape_3	S172_vsl_dprime
       0.548	          27	         FP2	          34	               Misses_Shape_3	S172_vsl_dprime
      -0.152	           1	         FP1	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       2.576	           2	          Fz	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       0.593	           3	          F3	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
      -1.081	           4	          F7	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       1.110	           5	         FC5	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       0.937	           6	         FC1	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       0.340	           7	          C3	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
      -0.434	           8	          T7	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       0.546	           9	         CP5	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       2.308	          10	         CP1	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       2.777	          11	          Pz	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       2.210	          12	          P3	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
      -1.424	          13	          P7	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       0.335	          14	          O1	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       0.054	          15	          O2	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       4.808	          16	          P4	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       4.023	          17	          P8	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       4.457	          18	         CP6	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       4.362	          19	         CP2	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       1.533	          20	          CZ	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       3.609	          21	          C4	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       7.375	          22	          T8	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       5.839	          23	         FC6	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       3.486	          24	         FC2	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       2.672	          25	          F4	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       3.066	          26	          F8	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
       3.694	          27	         FP2	          35	   Correct_Rejections_Shape_3	S172_vsl_dprime
      -4.507	           1	         FP1	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -3.136	           2	          Fz	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -3.220	           3	          F3	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -1.846	           4	          F7	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -2.221	           5	         FC5	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -2.587	           6	         FC1	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -0.557	           7	          C3	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -0.692	           8	          T7	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       0.017	           9	         CP5	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       0.822	          10	         CP1	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       1.135	          11	          Pz	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       2.114	          12	          P3	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -1.205	          13	          P7	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -0.828	          14	          O1	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -1.100	          15	          O2	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       1.436	          16	          P4	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       3.556	          17	          P8	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       2.340	          18	         CP6	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       1.414	          19	         CP2	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -1.411	          20	          CZ	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       1.028	          21	          C4	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       2.853	          22	          T8	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -0.311	          23	         FC6	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -1.805	          24	         FC2	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -1.342	          25	          F4	          36	         False_Alarms_Shape_3	S172_vsl_dprime
       1.095	          26	          F8	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -2.168	          27	         FP2	          36	         False_Alarms_Shape_3	S172_vsl_dprime
      -0.760	           1	         FP1	          37	                         Hits	S172_vsl_dprime
       2.294	           2	          Fz	          37	                         Hits	S172_vsl_dprime
       1.627	           3	          F3	          37	                         Hits	S172_vsl_dprime
      -0.011	           4	          F7	          37	                         Hits	S172_vsl_dprime
       1.226	           5	         FC5	          37	                         Hits	S172_vsl_dprime
       3.142	           6	         FC1	          37	                         Hits	S172_vsl_dprime
       2.621	           7	          C3	          37	                         Hits	S172_vsl_dprime
       0.566	           8	          T7	          37	                         Hits	S172_vsl_dprime
       2.955	           9	         CP5	          37	                         Hits	S172_vsl_dprime
       3.012	          10	         CP1	          37	                         Hits	S172_vsl_dprime
       2.358	          11	          Pz	          37	                         Hits	S172_vsl_dprime
       5.058	          12	          P3	          37	                         Hits	S172_vsl_dprime
       2.431	          13	          P7	          37	                         Hits	S172_vsl_dprime
       3.530	          14	          O1	          37	                         Hits	S172_vsl_dprime
       2.494	          15	          O2	          37	                         Hits	S172_vsl_dprime
       3.256	          16	          P4	          37	                         Hits	S172_vsl_dprime
       5.005	          17	          P8	          37	                         Hits	S172_vsl_dprime
       3.558	          18	         CP6	          37	                         Hits	S172_vsl_dprime
       3.243	          19	         CP2	          37	                         Hits	S172_vsl_dprime
       1.309	          20	          CZ	          37	                         Hits	S172_vsl_dprime
       3.088	          21	          C4	          37	                         Hits	S172_vsl_dprime
       3.779	          22	          T8	          37	                         Hits	S172_vsl_dprime
       3.682	          23	         FC6	          37	                         Hits	S172_vsl_dprime
       2.315	          24	         FC2	          37	                         Hits	S172_vsl_dprime
       2.910	          25	          F4	          37	                         Hits	S172_vsl_dprime
       1.197	          26	          F8	          37	                         Hits	S172_vsl_dprime
      -0.239	          27	         FP2	          37	                         Hits	S172_vsl_dprime
       0.395	           1	         FP1	          38	                       Misses	S172_vsl_dprime
       1.249	           2	          Fz	          38	                       Misses	S172_vsl_dprime
       1.740	           3	          F3	          38	                       Misses	S172_vsl_dprime
       0.116	           4	          F7	          38	                       Misses	S172_vsl_dprime
       1.319	           5	         FC5	          38	                       Misses	S172_vsl_dprime
       2.958	           6	         FC1	          38	                       Misses	S172_vsl_dprime
       3.716	           7	          C3	          38	                       Misses	S172_vsl_dprime
       0.250	           8	          T7	          38	                       Misses	S172_vsl_dprime
       2.504	           9	         CP5	          38	                       Misses	S172_vsl_dprime
       3.829	          10	         CP1	          38	                       Misses	S172_vsl_dprime
       2.677	          11	          Pz	          38	                       Misses	S172_vsl_dprime
       3.912	          12	          P3	          38	                       Misses	S172_vsl_dprime
       1.315	          13	          P7	          38	                       Misses	S172_vsl_dprime
       1.064	          14	          O1	          38	                       Misses	S172_vsl_dprime
       0.559	          15	          O2	          38	                       Misses	S172_vsl_dprime
       3.937	          16	          P4	          38	                       Misses	S172_vsl_dprime
       3.022	          17	          P8	          38	                       Misses	S172_vsl_dprime
       3.389	          18	         CP6	          38	                       Misses	S172_vsl_dprime
       3.254	          19	         CP2	          38	                       Misses	S172_vsl_dprime
       3.320	          20	          CZ	          38	                       Misses	S172_vsl_dprime
       3.466	          21	          C4	          38	                       Misses	S172_vsl_dprime
       2.820	          22	          T8	          38	                       Misses	S172_vsl_dprime
       3.574	          23	         FC6	          38	                       Misses	S172_vsl_dprime
       2.194	          24	         FC2	          38	                       Misses	S172_vsl_dprime
       2.038	          25	          F4	          38	                       Misses	S172_vsl_dprime
       1.545	          26	          F8	          38	                       Misses	S172_vsl_dprime
       0.490	          27	         FP2	          38	                       Misses	S172_vsl_dprime
      -2.391	           1	         FP1	          39	           Correct_Rejections	S172_vsl_dprime
       1.063	           2	          Fz	          39	           Correct_Rejections	S172_vsl_dprime
      -0.071	           3	          F3	          39	           Correct_Rejections	S172_vsl_dprime
      -0.636	           4	          F7	          39	           Correct_Rejections	S172_vsl_dprime
       0.859	           5	         FC5	          39	           Correct_Rejections	S172_vsl_dprime
       2.376	           6	         FC1	          39	           Correct_Rejections	S172_vsl_dprime
       3.217	           7	          C3	          39	           Correct_Rejections	S172_vsl_dprime
       0.973	           8	          T7	          39	           Correct_Rejections	S172_vsl_dprime
       2.527	           9	         CP5	          39	           Correct_Rejections	S172_vsl_dprime
       4.415	          10	         CP1	          39	           Correct_Rejections	S172_vsl_dprime
       4.623	          11	          Pz	          39	           Correct_Rejections	S172_vsl_dprime
       4.508	          12	          P3	          39	           Correct_Rejections	S172_vsl_dprime
       1.343	          13	          P7	          39	           Correct_Rejections	S172_vsl_dprime
       1.310	          14	          O1	          39	           Correct_Rejections	S172_vsl_dprime
       1.060	          15	          O2	          39	           Correct_Rejections	S172_vsl_dprime
       5.758	          16	          P4	          39	           Correct_Rejections	S172_vsl_dprime
       3.804	          17	          P8	          39	           Correct_Rejections	S172_vsl_dprime
       4.276	          18	         CP6	          39	           Correct_Rejections	S172_vsl_dprime
       5.241	          19	         CP2	          39	           Correct_Rejections	S172_vsl_dprime
       4.100	          20	          CZ	          39	           Correct_Rejections	S172_vsl_dprime
       4.641	          21	          C4	          39	           Correct_Rejections	S172_vsl_dprime
       3.039	          22	          T8	          39	           Correct_Rejections	S172_vsl_dprime
       4.518	          23	         FC6	          39	           Correct_Rejections	S172_vsl_dprime
       3.608	          24	         FC2	          39	           Correct_Rejections	S172_vsl_dprime
       2.477	          25	          F4	          39	           Correct_Rejections	S172_vsl_dprime
       1.771	          26	          F8	          39	           Correct_Rejections	S172_vsl_dprime
       0.690	          27	         FP2	          39	           Correct_Rejections	S172_vsl_dprime
      -0.677	           1	         FP1	          40	                 False_Alarms	S172_vsl_dprime
      -0.178	           2	          Fz	          40	                 False_Alarms	S172_vsl_dprime
       0.660	           3	          F3	          40	                 False_Alarms	S172_vsl_dprime
       1.416	           4	          F7	          40	                 False_Alarms	S172_vsl_dprime
       1.385	           5	         FC5	          40	                 False_Alarms	S172_vsl_dprime
       0.774	           6	         FC1	          40	                 False_Alarms	S172_vsl_dprime
       2.786	           7	          C3	          40	                 False_Alarms	S172_vsl_dprime
       1.533	           8	          T7	          40	                 False_Alarms	S172_vsl_dprime
       2.489	           9	         CP5	          40	                 False_Alarms	S172_vsl_dprime
       2.705	          10	         CP1	          40	                 False_Alarms	S172_vsl_dprime
       2.543	          11	          Pz	          40	                 False_Alarms	S172_vsl_dprime
       4.096	          12	          P3	          40	                 False_Alarms	S172_vsl_dprime
       1.017	          13	          P7	          40	                 False_Alarms	S172_vsl_dprime
       0.454	          14	          O1	          40	                 False_Alarms	S172_vsl_dprime
      -0.366	          15	          O2	          40	                 False_Alarms	S172_vsl_dprime
       2.982	          16	          P4	          40	                 False_Alarms	S172_vsl_dprime
       2.935	          17	          P8	          40	                 False_Alarms	S172_vsl_dprime
       2.379	          18	         CP6	          40	                 False_Alarms	S172_vsl_dprime
       2.579	          19	         CP2	          40	                 False_Alarms	S172_vsl_dprime
       1.278	          20	          CZ	          40	                 False_Alarms	S172_vsl_dprime
       2.098	          21	          C4	          40	                 False_Alarms	S172_vsl_dprime
       1.695	          22	          T8	          40	                 False_Alarms	S172_vsl_dprime
       0.714	          23	         FC6	          40	                 False_Alarms	S172_vsl_dprime
       0.574	          24	         FC2	          40	                 False_Alarms	S172_vsl_dprime
      -0.508	          25	          F4	          40	                 False_Alarms	S172_vsl_dprime
       0.445	          26	          F8	          40	                 False_Alarms	S172_vsl_dprime
      -1.176	          27	         FP2	          40	                 False_Alarms	S172_vsl_dprime
      -0.182	           1	         FP1	          41	                          Old	S172_vsl_dprime
       1.772	           2	          Fz	          41	                          Old	S172_vsl_dprime
       1.683	           3	          F3	          41	                          Old	S172_vsl_dprime
       0.052	           4	          F7	          41	                          Old	S172_vsl_dprime
       1.273	           5	         FC5	          41	                          Old	S172_vsl_dprime
       3.050	           6	         FC1	          41	                          Old	S172_vsl_dprime
       3.168	           7	          C3	          41	                          Old	S172_vsl_dprime
       0.408	           8	          T7	          41	                          Old	S172_vsl_dprime
       2.729	           9	         CP5	          41	                          Old	S172_vsl_dprime
       3.420	          10	         CP1	          41	                          Old	S172_vsl_dprime
       2.517	          11	          Pz	          41	                          Old	S172_vsl_dprime
       4.485	          12	          P3	          41	                          Old	S172_vsl_dprime
       1.873	          13	          P7	          41	                          Old	S172_vsl_dprime
       2.297	          14	          O1	          41	                          Old	S172_vsl_dprime
       1.526	          15	          O2	          41	                          Old	S172_vsl_dprime
       3.596	          16	          P4	          41	                          Old	S172_vsl_dprime
       4.013	          17	          P8	          41	                          Old	S172_vsl_dprime
       3.474	          18	         CP6	          41	                          Old	S172_vsl_dprime
       3.249	          19	         CP2	          41	                          Old	S172_vsl_dprime
       2.315	          20	          CZ	          41	                          Old	S172_vsl_dprime
       3.277	          21	          C4	          41	                          Old	S172_vsl_dprime
       3.300	          22	          T8	          41	                          Old	S172_vsl_dprime
       3.628	          23	         FC6	          41	                          Old	S172_vsl_dprime
       2.255	          24	         FC2	          41	                          Old	S172_vsl_dprime
       2.474	          25	          F4	          41	                          Old	S172_vsl_dprime
       1.371	          26	          F8	          41	                          Old	S172_vsl_dprime
       0.125	          27	         FP2	          41	                          Old	S172_vsl_dprime
      -1.534	           1	         FP1	          42	                          New	S172_vsl_dprime
       0.442	           2	          Fz	          42	                          New	S172_vsl_dprime
       0.294	           3	          F3	          42	                          New	S172_vsl_dprime
       0.390	           4	          F7	          42	                          New	S172_vsl_dprime
       1.122	           5	         FC5	          42	                          New	S172_vsl_dprime
       1.575	           6	         FC1	          42	                          New	S172_vsl_dprime
       3.002	           7	          C3	          42	                          New	S172_vsl_dprime
       1.253	           8	          T7	          42	                          New	S172_vsl_dprime
       2.508	           9	         CP5	          42	                          New	S172_vsl_dprime
       3.560	          10	         CP1	          42	                          New	S172_vsl_dprime
       3.583	          11	          Pz	          42	                          New	S172_vsl_dprime
       4.302	          12	          P3	          42	                          New	S172_vsl_dprime
       1.180	          13	          P7	          42	                          New	S172_vsl_dprime
       0.882	          14	          O1	          42	                          New	S172_vsl_dprime
       0.347	          15	          O2	          42	                          New	S172_vsl_dprime
       4.370	          16	          P4	          42	                          New	S172_vsl_dprime
       3.369	          17	          P8	          42	                          New	S172_vsl_dprime
       3.328	          18	         CP6	          42	                          New	S172_vsl_dprime
       3.910	          19	         CP2	          42	                          New	S172_vsl_dprime
       2.689	          20	          CZ	          42	                          New	S172_vsl_dprime
       3.369	          21	          C4	          42	                          New	S172_vsl_dprime
       2.367	          22	          T8	          42	                          New	S172_vsl_dprime
       2.616	          23	         FC6	          42	                          New	S172_vsl_dprime
       2.091	          24	         FC2	          42	                          New	S172_vsl_dprime
       0.985	          25	          F4	          42	                          New	S172_vsl_dprime
       1.108	          26	          F8	          42	                          New	S172_vsl_dprime
      -0.243	          27	         FP2	          42	                          New	S172_vsl_dprime
      -1.575	           1	         FP1	          43	            Correct_Responses	S172_vsl_dprime
       1.679	           2	          Fz	          43	            Correct_Responses	S172_vsl_dprime
       0.778	           3	          F3	          43	            Correct_Responses	S172_vsl_dprime
      -0.323	           4	          F7	          43	            Correct_Responses	S172_vsl_dprime
       1.043	           5	         FC5	          43	            Correct_Responses	S172_vsl_dprime
       2.759	           6	         FC1	          43	            Correct_Responses	S172_vsl_dprime
       2.919	           7	          C3	          43	            Correct_Responses	S172_vsl_dprime
       0.770	           8	          T7	          43	            Correct_Responses	S172_vsl_dprime
       2.741	           9	         CP5	          43	            Correct_Responses	S172_vsl_dprime
       3.714	          10	         CP1	          43	            Correct_Responses	S172_vsl_dprime
       3.490	          11	          Pz	          43	            Correct_Responses	S172_vsl_dprime
       4.783	          12	          P3	          43	            Correct_Responses	S172_vsl_dprime
       1.887	          13	          P7	          43	            Correct_Responses	S172_vsl_dprime
       2.420	          14	          O1	          43	            Correct_Responses	S172_vsl_dprime
       1.777	          15	          O2	          43	            Correct_Responses	S172_vsl_dprime
       4.507	          16	          P4	          43	            Correct_Responses	S172_vsl_dprime
       4.404	          17	          P8	          43	            Correct_Responses	S172_vsl_dprime
       3.917	          18	         CP6	          43	            Correct_Responses	S172_vsl_dprime
       4.242	          19	         CP2	          43	            Correct_Responses	S172_vsl_dprime
       2.705	          20	          CZ	          43	            Correct_Responses	S172_vsl_dprime
       3.864	          21	          C4	          43	            Correct_Responses	S172_vsl_dprime
       3.409	          22	          T8	          43	            Correct_Responses	S172_vsl_dprime
       4.100	          23	         FC6	          43	            Correct_Responses	S172_vsl_dprime
