       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       2.929	           2	          Fz	          40	                 False_Alarms	S155_vsl_dprime
       0.682	           3	          F3	          40	                 False_Alarms	S155_vsl_dprime
      -0.570	           4	          F7	          40	                 False_Alarms	S155_vsl_dprime
       0.008	           5	         FC5	          40	                 False_Alarms	S155_vsl_dprime
      -0.075	           6	         FC1	          40	                 False_Alarms	S155_vsl_dprime
      -1.812	           7	          C3	          40	                 False_Alarms	S155_vsl_dprime
      -0.551	           8	          T7	          40	                 False_Alarms	S155_vsl_dprime
       0.295	           9	         CP5	          40	                 False_Alarms	S155_vsl_dprime
       0.156	          10	         CP1	          40	                 False_Alarms	S155_vsl_dprime
       3.027	          11	          Pz	          40	                 False_Alarms	S155_vsl_dprime
       2.549	          12	          P3	          40	                 False_Alarms	S155_vsl_dprime
       1.744	          13	          P7	          40	                 False_Alarms	S155_vsl_dprime
       4.641	          14	          O1	          40	                 False_Alarms	S155_vsl_dprime
       7.218	          15	          O2	          40	                 False_Alarms	S155_vsl_dprime
       5.415	          16	          P4	          40	                 False_Alarms	S155_vsl_dprime
       8.757	          17	          P8	          40	                 False_Alarms	S155_vsl_dprime
       3.814	          18	         CP6	          40	                 False_Alarms	S155_vsl_dprime
       1.570	          19	         CP2	          40	                 False_Alarms	S155_vsl_dprime
      -1.274	          20	          CZ	          40	                 False_Alarms	S155_vsl_dprime
       1.091	          21	          C4	          40	                 False_Alarms	S155_vsl_dprime
       2.405	          22	          T8	          40	                 False_Alarms	S155_vsl_dprime
       1.667	          23	         FC6	          40	                 False_Alarms	S155_vsl_dprime
       0.218	          24	         FC2	          40	                 False_Alarms	S155_vsl_dprime
       0.573	          25	          F4	          40	                 False_Alarms	S155_vsl_dprime
      -1.392	          26	          F8	          40	                 False_Alarms	S155_vsl_dprime
      -0.751	          27	         FP2	          40	                 False_Alarms	S155_vsl_dprime
      -1.566	           1	         FP1	          41	                          Old	S155_vsl_dprime
      -1.550	           2	          Fz	          41	                          Old	S155_vsl_dprime
      -1.205	           3	          F3	          41	                          Old	S155_vsl_dprime
      -1.842	           4	          F7	          41	                          Old	S155_vsl_dprime
      -0.954	           5	         FC5	          41	                          Old	S155_vsl_dprime
      -1.312	           6	         FC1	          41	                          Old	S155_vsl_dprime
      -0.044	           7	          C3	          41	                          Old	S155_vsl_dprime
      -0.045	           8	          T7	          41	                          Old	S155_vsl_dprime
       0.482	           9	         CP5	          41	                          Old	S155_vsl_dprime
       0.245	          10	         CP1	          41	                          Old	S155_vsl_dprime
       1.690	          11	          Pz	          41	                          Old	S155_vsl_dprime
       1.976	          12	          P3	          41	                          Old	S155_vsl_dprime
       2.261	          13	          P7	          41	                          Old	S155_vsl_dprime
       3.333	          14	          O1	          41	                          Old	S155_vsl_dprime
       4.953	          15	          O2	          41	                          Old	S155_vsl_dprime
       2.973	          16	          P4	          41	                          Old	S155_vsl_dprime
       4.133	          17	          P8	          41	                          Old	S155_vsl_dprime
       1.966	          18	         CP6	          41	                          Old	S155_vsl_dprime
       0.700	          19	         CP2	          41	                          Old	S155_vsl_dprime
      -0.581	          20	          CZ	          41	                          Old	S155_vsl_dprime
       0.069	          21	          C4	          41	                          Old	S155_vsl_dprime
       1.137	          22	          T8	          41	                          Old	S155_vsl_dprime
      -0.567	          23	         FC6	          41	                          Old	S155_vsl_dprime
      -1.396	          24	         FC2	          41	                          Old	S155_vsl_dprime
      -1.066	          25	          F4	          41	                          Old	S155_vsl_dprime
       0.433	          26	          F8	          41	                          Old	S155_vsl_dprime
      -1.530	          27	         FP2	          41	                          Old	S155_vsl_dprime
      -1.512	           1	         FP1	          42	                          New	S155_vsl_dprime
       0.396	           2	          Fz	          42	                          New	S155_vsl_dprime
       1.006	           3	          F3	          42	                          New	S155_vsl_dprime
      -0.579	           4	          F7	          42	                          New	S155_vsl_dprime
      -0.333	           5	         FC5	          42	                          New	S155_vsl_dprime
      -1.152	           6	         FC1	          42	                          New	S155_vsl_dprime
      -2.247	           7	          C3	          42	                          New	S155_vsl_dprime
       0.238	           8	          T7	          42	                          New	S155_vsl_dprime
      -0.046	           9	         CP5	          42	                          New	S155_vsl_dprime
      -0.487	          10	         CP1	          42	                          New	S155_vsl_dprime
       1.721	          11	          Pz	          42	                          New	S155_vsl_dprime
       1.281	          12	          P3	          42	                          New	S155_vsl_dprime
       1.235	          13	          P7	          42	                          New	S155_vsl_dprime
       3.738	          14	          O1	          42	                          New	S155_vsl_dprime
       5.806	          15	          O2	          42	                          New	S155_vsl_dprime
       4.414	          16	          P4	          42	                          New	S155_vsl_dprime
       6.270	          17	          P8	          42	                          New	S155_vsl_dprime
       2.803	          18	         CP6	          42	                          New	S155_vsl_dprime
       0.884	          19	         CP2	          42	                          New	S155_vsl_dprime
      -1.302	          20	          CZ	          42	                          New	S155_vsl_dprime
       0.635	          21	          C4	          42	                          New	S155_vsl_dprime
       2.178	          22	          T8	          42	                          New	S155_vsl_dprime
       0.224	          23	         FC6	          42	                          New	S155_vsl_dprime
      -0.105	          24	         FC2	          42	                          New	S155_vsl_dprime
       0.079	          25	          F4	          42	                          New	S155_vsl_dprime
      -1.843	          26	          F8	          42	                          New	S155_vsl_dprime
      -1.552	          27	         FP2	          42	                          New	S155_vsl_dprime
      -1.514	           1	         FP1	          43	            Correct_Responses	S155_vsl_dprime
      -2.279	           2	          Fz	          43	            Correct_Responses	S155_vsl_dprime
      -0.183	           3	          F3	          43	            Correct_Responses	S155_vsl_dprime
      -0.854	           4	          F7	          43	            Correct_Responses	S155_vsl_dprime
      -0.682	           5	         FC5	          43	            Correct_Responses	S155_vsl_dprime
      -1.786	           6	         FC1	          43	            Correct_Responses	S155_vsl_dprime
      -1.277	           7	          C3	          43	            Correct_Responses	S155_vsl_dprime
      -0.156	           8	          T7	          43	            Correct_Responses	S155_vsl_dprime
      -0.446	           9	         CP5	          43	            Correct_Responses	S155_vsl_dprime
      -0.956	          10	         CP1	          43	            Correct_Responses	S155_vsl_dprime
       0.150	          11	          Pz	          43	            Correct_Responses	S155_vsl_dprime
       0.719	          12	          P3	          43	            Correct_Responses	S155_vsl_dprime
       1.187	          13	          P7	          43	            Correct_Responses	S155_vsl_dprime
       2.785	          14	          O1	          43	            Correct_Responses	S155_vsl_dprime
       4.245	          15	          O2	          43	            Correct_Responses	S155_vsl_dprime
       2.056	          16	          P4	          43	            Correct_Responses	S155_vsl_dprime
       3.421	          17	          P8	          43	            Correct_Responses	S155_vsl_dprime
       0.988	          18	         CP6	          43	            Correct_Responses	S155_vsl_dprime
      -0.394	          19	         CP2	          43	            Correct_Responses	S155_vsl_dprime
      -1.335	          20	          CZ	          43	            Correct_Responses	S155_vsl_dprime
      -0.605	          21	          C4	          43	            Correct_Responses	S155_vsl_dprime
       0.946	          22	          T8	          43	            Correct_Responses	S155_vsl_dprime
      -0.847	          23	         FC6	          43	            Correct_Responses	S155_vsl_dprime
      -1.296	          24	         FC2	          43	            Correct_Responses	S155_vsl_dprime
      -1.214	          25	          F4	          43	            Correct_Responses	S155_vsl_dprime
      -1.403	          26	          F8	          43	            Correct_Responses	S155_vsl_dprime
      -1.536	          27	         FP2	          43	            Correct_Responses	S155_vsl_dprime
      -1.564	           1	         FP1	          44	          Incorrect_Responses	S155_vsl_dprime
       1.124	           2	          Fz	          44	          Incorrect_Responses	S155_vsl_dprime
      -0.016	           3	          F3	          44	          Incorrect_Responses	S155_vsl_dprime
      -1.567	           4	          F7	          44	          Incorrect_Responses	S155_vsl_dprime
      -0.605	           5	         FC5	          44	          Incorrect_Responses	S155_vsl_dprime
      -0.678	           6	         FC1	          44	          Incorrect_Responses	S155_vsl_dprime
      -1.014	           7	          C3	          44	          Incorrect_Responses	S155_vsl_dprime
       0.349	           8	          T7	          44	          Incorrect_Responses	S155_vsl_dprime
       0.882	           9	         CP5	          44	          Incorrect_Responses	S155_vsl_dprime
       0.714	          10	         CP1	          44	          Incorrect_Responses	S155_vsl_dprime
       3.260	          11	          Pz	          44	          Incorrect_Responses	S155_vsl_dprime
       2.538	          12	          P3	          44	          Incorrect_Responses	S155_vsl_dprime
       2.309	          13	          P7	          44	          Incorrect_Responses	S155_vsl_dprime
       4.285	          14	          O1	          44	          Incorrect_Responses	S155_vsl_dprime
       6.514	          15	          O2	          44	          Incorrect_Responses	S155_vsl_dprime
       5.332	          16	          P4	          44	          Incorrect_Responses	S155_vsl_dprime
       6.981	          17	          P8	          44	          Incorrect_Responses	S155_vsl_dprime
       3.781	          18	         CP6	          44	          Incorrect_Responses	S155_vsl_dprime
       1.978	          19	         CP2	          44	          Incorrect_Responses	S155_vsl_dprime
      -0.547	          20	          CZ	          44	          Incorrect_Responses	S155_vsl_dprime
       1.310	          21	          C4	          44	          Incorrect_Responses	S155_vsl_dprime
       2.369	          22	          T8	          44	          Incorrect_Responses	S155_vsl_dprime
       0.505	          23	         FC6	          44	          Incorrect_Responses	S155_vsl_dprime
      -0.205	          24	         FC2	          44	          Incorrect_Responses	S155_vsl_dprime
       0.228	          25	          F4	          44	          Incorrect_Responses	S155_vsl_dprime
      -0.006	          26	          F8	          44	          Incorrect_Responses	S155_vsl_dprime
      -1.545	          27	         FP2	          44	          Incorrect_Responses	S155_vsl_dprime
      -0.003	           1	         FP1	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -5.349	           2	          Fz	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -2.379	           3	          F3	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -0.550	           4	          F7	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -0.698	           5	         FC5	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -1.267	           6	         FC1	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
       1.941	           7	          C3	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -0.789	           8	          T7	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -0.799	           9	         CP5	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -0.938	          10	         CP1	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -3.141	          11	          Pz	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -1.124	          12	          P3	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -0.096	          13	          P7	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -1.904	          14	          O1	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -3.122	          15	          O2	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -4.717	          16	          P4	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -5.697	          17	          P8	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -3.631	          18	         CP6	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -2.556	          19	         CP2	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -0.067	          20	          CZ	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -2.481	          21	          C4	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -2.462	          22	          T8	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -2.142	          23	         FC6	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -2.382	          24	         FC2	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
      -2.586	          25	          F4	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
       0.879	          26	          F8	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
       0.030	          27	         FP2	          45	      Hits_Minus_False_Alarms	S155_vsl_dprime
       1.624	           1	         FP1	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.740	           2	          Fz	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -0.983	           3	          F3	          46	            Hits_Minus_Misses	S155_vsl_dprime
       1.445	           4	          F7	          46	            Hits_Minus_Misses	S155_vsl_dprime
       0.529	           5	         FC5	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -0.062	           6	         FC1	          46	            Hits_Minus_Misses	S155_vsl_dprime
       0.346	           7	          C3	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -2.590	           8	          T7	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.972	           9	         CP5	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -2.055	          10	         CP1	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -3.605	          11	          Pz	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.102	          12	          P3	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.225	          13	          P7	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.192	          14	          O1	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.712	          15	          O2	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -4.550	          16	          P4	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -2.146	          17	          P8	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -3.564	          18	         CP6	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -3.372	          19	         CP2	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.520	          20	          CZ	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -2.920	          21	          C4	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -2.389	          22	          T8	          46	            Hits_Minus_Misses	S155_vsl_dprime
       0.182	          23	         FC6	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.536	          24	         FC2	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.896	          25	          F4	          46	            Hits_Minus_Misses	S155_vsl_dprime
      -1.894	          26	          F8	          46	            Hits_Minus_Misses	S155_vsl_dprime
       1.618	          27	         FP2	          46	            Hits_Minus_Misses	S155_vsl_dprime
       1.520	           1	         FP1	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.282	           2	          Fz	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -3.027	           3	          F3	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.530	           4	          F7	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.014	           5	         FC5	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       0.886	           6	         FC1	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       2.812	           7	          C3	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -2.368	           8	          T7	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.116	           9	         CP5	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       0.348	          10	         CP1	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.527	          11	          Pz	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       1.413	          12	          P3	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       0.923	          13	          P7	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.098	          14	          O1	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.297	          15	          O2	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -2.716	          16	          P4	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.724	          17	          P8	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -1.609	          18	         CP6	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -1.185	          19	         CP2	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -0.011	          20	          CZ	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -1.571	          21	          C4	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -2.007	          22	          T8	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       0.744	          23	         FC6	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -1.735	          24	         FC2	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -1.600	          25	          F4	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       1.780	          26	          F8	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
       1.631	          27	         FP2	          47	Hits_Minus_Correct_Rejections	S155_vsl_dprime
      -5.948	           1	         FP1	          48	                        Old_1	S155_vsl_dprime
      -3.816	           2	          Fz	          48	                        Old_1	S155_vsl_dprime
      -4.649	           3	          F3	          48	                        Old_1	S155_vsl_dprime
      -7.709	           4	          F7	          48	                        Old_1	S155_vsl_dprime
      -3.603	           5	         FC5	          48	                        Old_1	S155_vsl_dprime
      -3.433	           6	         FC1	          48	                        Old_1	S155_vsl_dprime
      -0.316	           7	          C3	          48	                        Old_1	S155_vsl_dprime
      -1.352	           8	          T7	          48	                        Old_1	S155_vsl_dprime
       0.306	           9	         CP5	          48	                        Old_1	S155_vsl_dprime
       0.382	          10	         CP1	          48	                        Old_1	S155_vsl_dprime
       2.356	          11	          Pz	          48	                        Old_1	S155_vsl_dprime
       3.176	          12	          P3	          48	                        Old_1	S155_vsl_dprime
       0.774	          13	          P7	          48	                        Old_1	S155_vsl_dprime
       4.314	          14	          O1	          48	                        Old_1	S155_vsl_dprime
       6.904	          15	          O2	          48	                        Old_1	S155_vsl_dprime
       3.417	          16	          P4	          48	                        Old_1	S155_vsl_dprime
       4.073	          17	          P8	          48	                        Old_1	S155_vsl_dprime
       1.356	          18	         CP6	          48	                        Old_1	S155_vsl_dprime
      -0.118	          19	         CP2	          48	                        Old_1	S155_vsl_dprime
      -1.621	          20	          CZ	          48	                        Old_1	S155_vsl_dprime
      -1.496	          21	          C4	          48	                        Old_1	S155_vsl_dprime
       0.662	          22	          T8	          48	                        Old_1	S155_vsl_dprime
      -0.964	          23	         FC6	          48	                        Old_1	S155_vsl_dprime
      -2.473	          24	         FC2	          48	                        Old_1	S155_vsl_dprime
      -2.216	          25	          F4	          48	                        Old_1	S155_vsl_dprime
       1.929	          26	          F8	          48	                        Old_1	S155_vsl_dprime
      -5.672	          27	         FP2	          48	                        Old_1	S155_vsl_dprime
      -4.058	           1	         FP1	          49	                        New_1	S155_vsl_dprime
      -2.998	           2	          Fz	          49	                        New_1	S155_vsl_dprime
       0.339	           3	          F3	          49	                        New_1	S155_vsl_dprime
      -1.946	           4	          F7	          49	                        New_1	S155_vsl_dprime
       0.555	           5	         FC5	          49	                        New_1	S155_vsl_dprime
      -0.879	           6	         FC1	          49	                        New_1	S155_vsl_dprime
      -0.086	           7	          C3	          49	                        New_1	S155_vsl_dprime
       1.373	           8	          T7	          49	                        New_1	S155_vsl_dprime
       1.531	           9	         CP5	          49	                        New_1	S155_vsl_dprime
       2.139	          10	         CP1	          49	                        New_1	S155_vsl_dprime
       4.707	          11	          Pz	          49	                        New_1	S155_vsl_dprime
       3.157	          12	          P3	          49	                        New_1	S155_vsl_dprime
       2.272	          13	          P7	          49	                        New_1	S155_vsl_dprime
       5.003	          14	          O1	          49	                        New_1	S155_vsl_dprime
       7.509	          15	          O2	          49	                        New_1	S155_vsl_dprime
       5.780	          16	          P4	          49	                        New_1	S155_vsl_dprime
       6.869	          17	          P8	          49	                        New_1	S155_vsl_dprime
       2.917	          18	         CP6	          49	                        New_1	S155_vsl_dprime
       3.076	          19	         CP2	          49	                        New_1	S155_vsl_dprime
       0.959	          20	          CZ	          49	                        New_1	S155_vsl_dprime
       0.863	          21	          C4	          49	                        New_1	S155_vsl_dprime
       1.667	          22	          T8	          49	                        New_1	S155_vsl_dprime
      -0.176	          23	         FC6	          49	                        New_1	S155_vsl_dprime
       0.412	          24	         FC2	          49	                        New_1	S155_vsl_dprime
      -0.690	          25	          F4	          49	                        New_1	S155_vsl_dprime
      -2.684	          26	          F8	          49	                        New_1	S155_vsl_dprime
      -4.167	          27	         FP2	          49	                        New_1	S155_vsl_dprime
      -6.637	           1	         FP1	          50	          Correct_Responses_1	S155_vsl_dprime
      -5.544	           2	          Fz	          50	          Correct_Responses_1	S155_vsl_dprime
      -3.700	           3	          F3	          50	          Correct_Responses_1	S155_vsl_dprime
      -5.072	           4	          F7	          50	          Correct_Responses_1	S155_vsl_dprime
      -2.754	           5	         FC5	          50	          Correct_Responses_1	S155_vsl_dprime
      -3.706	           6	         FC1	          50	          Correct_Responses_1	S155_vsl_dprime
      -1.336	           7	          C3	          50	          Correct_Responses_1	S155_vsl_dprime
      -1.634	           8	          T7	          50	          Correct_Responses_1	S155_vsl_dprime
      -0.588	           9	         CP5	          50	          Correct_Responses_1	S155_vsl_dprime
      -0.385	          10	         CP1	          50	          Correct_Responses_1	S155_vsl_dprime
       1.607	          11	          Pz	          50	          Correct_Responses_1	S155_vsl_dprime
       2.068	          12	          P3	          50	          Correct_Responses_1	S155_vsl_dprime
       0.771	          13	          P7	          50	          Correct_Responses_1	S155_vsl_dprime
       4.420	          14	          O1	          50	          Correct_Responses_1	S155_vsl_dprime
       6.843	          15	          O2	          50	          Correct_Responses_1	S155_vsl_dprime
       2.825	          16	          P4	          50	          Correct_Responses_1	S155_vsl_dprime
       4.370	          17	          P8	          50	          Correct_Responses_1	S155_vsl_dprime
       0.000	          18	         CP6	          50	          Correct_Responses_1	S155_vsl_dprime
      -0.505	          19	         CP2	          50	          Correct_Responses_1	S155_vsl_dprime
      -1.197	          20	          CZ	          50	          Correct_Responses_1	S155_vsl_dprime
      -2.424	          21	          C4	          50	          Correct_Responses_1	S155_vsl_dprime
      -0.492	          22	          T8	          50	          Correct_Responses_1	S155_vsl_dprime
      -2.329	          23	         FC6	          50	          Correct_Responses_1	S155_vsl_dprime
      -3.068	          24	         FC2	          50	          Correct_Responses_1	S155_vsl_dprime
      -3.983	          25	          F4	          50	          Correct_Responses_1	S155_vsl_dprime
      -3.181	          26	          F8	          50	          Correct_Responses_1	S155_vsl_dprime
      -6.630	          27	         FP2	          50	          Correct_Responses_1	S155_vsl_dprime
      -3.369	           1	         FP1	          51	        Incorrect_Responses_1	S155_vsl_dprime
      -1.270	           2	          Fz	          51	        Incorrect_Responses_1	S155_vsl_dprime
      -0.610	           3	          F3	          51	        Incorrect_Responses_1	S155_vsl_dprime
      -4.584	           4	          F7	          51	        Incorrect_Responses_1	S155_vsl_dprime
      -0.294	           5	         FC5	          51	        Incorrect_Responses_1	S155_vsl_dprime
      -0.606	           6	         FC1	          51	        Incorrect_Responses_1	S155_vsl_dprime
       0.934	           7	          C3	          51	        Incorrect_Responses_1	S155_vsl_dprime
       1.654	           8	          T7	          51	        Incorrect_Responses_1	S155_vsl_dprime
       2.425	           9	         CP5	          51	        Incorrect_Responses_1	S155_vsl_dprime
       2.905	          10	         CP1	          51	        Incorrect_Responses_1	S155_vsl_dprime
       5.456	          11	          Pz	          51	        Incorrect_Responses_1	S155_vsl_dprime
       4.265	          12	          P3	          51	        Incorrect_Responses_1	S155_vsl_dprime
       2.275	          13	          P7	          51	        Incorrect_Responses_1	S155_vsl_dprime
       4.898	          14	          O1	          51	        Incorrect_Responses_1	S155_vsl_dprime
       7.570	          15	          O2	          51	        Incorrect_Responses_1	S155_vsl_dprime
       6.372	          16	          P4	          51	        Incorrect_Responses_1	S155_vsl_dprime
       6.572	          17	          P8	          51	        Incorrect_Responses_1	S155_vsl_dprime
       4.273	          18	         CP6	          51	        Incorrect_Responses_1	S155_vsl_dprime
       3.464	          19	         CP2	          51	        Incorrect_Responses_1	S155_vsl_dprime
       0.535	          20	          CZ	          51	        Incorrect_Responses_1	S155_vsl_dprime
       1.791	          21	          C4	          51	        Incorrect_Responses_1	S155_vsl_dprime
       2.822	          22	          T8	          51	        Incorrect_Responses_1	S155_vsl_dprime
       1.189	          23	         FC6	          51	        Incorrect_Responses_1	S155_vsl_dprime
       1.007	          24	         FC2	          51	        Incorrect_Responses_1	S155_vsl_dprime
       1.078	          25	          F4	          51	        Incorrect_Responses_1	S155_vsl_dprime
       2.427	          26	          F8	          51	        Incorrect_Responses_1	S155_vsl_dprime
      -3.209	          27	         FP2	          51	        Incorrect_Responses_1	S155_vsl_dprime
       0.000	           1	         FP1	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           2	          Fz	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           3	          F3	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           4	          F7	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           5	         FC5	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           6	         FC1	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           7	          C3	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           8	          T7	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	           9	         CP5	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          10	         CP1	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          11	          Pz	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          12	          P3	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          13	          P7	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          14	          O1	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          15	          O2	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          16	          P4	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          17	          P8	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          18	         CP6	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          19	         CP2	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          20	          CZ	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          21	          C4	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          22	          T8	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          23	         FC6	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          24	         FC2	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          25	          F4	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          26	          F8	          25	                 Hits_Shape_1	S157_vsl_dprime
       0.000	          27	         FP2	          25	                 Hits_Shape_1	S157_vsl_dprime
      -8.027	           1	         FP1	          26	               Misses_Shape_1	S157_vsl_dprime
      -2.142	           2	          Fz	          26	               Misses_Shape_1	S157_vsl_dprime
      -5.891	           3	          F3	          26	               Misses_Shape_1	S157_vsl_dprime
      -4.629	           4	          F7	          26	               Misses_Shape_1	S157_vsl_dprime
      -5.506	           5	         FC5	          26	               Misses_Shape_1	S157_vsl_dprime
      -1.362	           6	         FC1	          26	               Misses_Shape_1	S157_vsl_dprime
      -3.342	           7	          C3	          26	               Misses_Shape_1	S157_vsl_dprime
      -8.758	           8	          T7	          26	               Misses_Shape_1	S157_vsl_dprime
      -6.197	           9	         CP5	          26	               Misses_Shape_1	S157_vsl_dprime
      -2.947	          10	         CP1	          26	               Misses_Shape_1	S157_vsl_dprime
      -6.030	          11	          Pz	          26	               Misses_Shape_1	S157_vsl_dprime
      -9.999	          12	          P3	          26	               Misses_Shape_1	S157_vsl_dprime
     -12.228	          13	          P7	          26	               Misses_Shape_1	S157_vsl_dprime
      -9.309	          14	          O1	          26	               Misses_Shape_1	S157_vsl_dprime
      -0.447	          15	          O2	          26	               Misses_Shape_1	S157_vsl_dprime
      -3.550	          16	          P4	          26	               Misses_Shape_1	S157_vsl_dprime
      -4.849	          17	          P8	          26	               Misses_Shape_1	S157_vsl_dprime
      -5.067	          18	         CP6	          26	               Misses_Shape_1	S157_vsl_dprime
      -7.010	          19	         CP2	          26	               Misses_Shape_1	S157_vsl_dprime
      -3.241	          20	          CZ	          26	               Misses_Shape_1	S157_vsl_dprime
       0.127	          21	          C4	          26	               Misses_Shape_1	S157_vsl_dprime
       1.487	          22	          T8	          26	               Misses_Shape_1	S157_vsl_dprime
       0.909	          23	         FC6	          26	               Misses_Shape_1	S157_vsl_dprime
      -2.678	          24	         FC2	          26	               Misses_Shape_1	S157_vsl_dprime
