mlabel,value,chindex,chlabel,bini,binlabel,SubjID
n250,-3.293,17,P8,1,Critical_word_small_family,S113
n250,-2.421,18,CP6,1,Critical_word_small_family,S113
n250,0.220,19,CP2,1,Critical_word_small_family,S113
n250,0.669,20,CZ,1,Critical_word_small_family,S113
n250,-1.059,21,C4,1,Critical_word_small_family,S113
n250,-1.404,22,T8,1,Critical_word_small_family,S113
n250,-1.369,23,FC6,1,Critical_word_small_family,S113
n250,0.219,24,FC2,1,Critical_word_small_family,S113
n250,-0.045,25,F4,1,Critical_word_small_family,S113
n250,-0.925,26,F8,1,Critical_word_small_family,S113
n250,3.867,1,FP1,2,Critical_word_large_family,S113
n250,3.181,2,Fz,2,Critical_word_large_family,S113
n250,3.485,3,F3,2,Critical_word_large_family,S113
n250,3.289,4,F7,2,Critical_word_large_family,S113
n250,3.029,5,FC5,2,Critical_word_large_family,S113
n250,4.122,6,FC1,2,Critical_word_large_family,S113
n250,3.388,7,C3,2,Critical_word_large_family,S113
n250,2.692,8,T7,2,Critical_word_large_family,S113
n250,2.533,9,CP5,2,Critical_word_large_family,S113
n250,4.052,10,CP1,2,Critical_word_large_family,S113
n250,4.519,11,Pz,2,Critical_word_large_family,S113
n250,3.750,12,P3,2,Critical_word_large_family,S113
n250,1.129,13,P7,2,Critical_word_large_family,S113
n250,1.726,14,O1,2,Critical_word_large_family,S113
n250,1.286,15,O2,2,Critical_word_large_family,S113
n250,2.650,16,P4,2,Critical_word_large_family,S113
n250,-0.499,17,P8,2,Critical_word_large_family,S113
n250,0.152,18,CP6,2,Critical_word_large_family,S113
n250,3.316,19,CP2,2,Critical_word_large_family,S113
n250,3.400,20,CZ,2,Critical_word_large_family,S113
n250,1.929,21,C4,2,Critical_word_large_family,S113
n250,0.890,22,T8,2,Critical_word_large_family,S113
n250,1.347,23,FC6,2,Critical_word_large_family,S113
n250,2.617,24,FC2,2,Critical_word_large_family,S113
n250,2.430,25,F4,2,Critical_word_large_family,S113
n250,1.651,26,F8,2,Critical_word_large_family,S113
n250,3.828,1,FP1,3,nonword_small_complex,S113
n250,3.512,2,Fz,3,nonword_small_complex,S113
n250,2.808,3,F3,3,nonword_small_complex,S113
n250,3.383,4,F7,3,nonword_small_complex,S113
n250,2.451,5,FC5,3,nonword_small_complex,S113
n250,3.240,6,FC1,3,nonword_small_complex,S113
n250,1.670,7,C3,3,nonword_small_complex,S113
n250,1.874,8,T7,3,nonword_small_complex,S113
n250,1.992,9,CP5,3,nonword_small_complex,S113
n250,2.801,10,CP1,3,nonword_small_complex,S113
n250,4.233,11,Pz,3,nonword_small_complex,S113
n250,3.269,12,P3,3,nonword_small_complex,S113
n250,1.044,13,P7,3,nonword_small_complex,S113
n250,1.814,14,O1,3,nonword_small_complex,S113
n250,0.526,15,O2,3,nonword_small_complex,S113
n250,1.353,16,P4,3,nonword_small_complex,S113
n250,-2.135,17,P8,3,nonword_small_complex,S113
n250,-0.819,18,CP6,3,nonword_small_complex,S113
n250,1.971,19,CP2,3,nonword_small_complex,S113
n250,2.997,20,CZ,3,nonword_small_complex,S113
n250,0.735,21,C4,3,nonword_small_complex,S113
n250,1.638,22,T8,3,nonword_small_complex,S113
n250,1.999,23,FC6,3,nonword_small_complex,S113
n250,1.932,24,FC2,3,nonword_small_complex,S113
n250,2.783,25,F4,3,nonword_small_complex,S113
n250,2.520,26,F8,3,nonword_small_complex,S113
n250,0.599,1,FP1,4,nonword_large_complex,S113
n250,-0.514,2,Fz,4,nonword_large_complex,S113
n250,-0.072,3,F3,4,nonword_large_complex,S113
n250,0.311,4,F7,4,nonword_large_complex,S113
n250,-0.739,5,FC5,4,nonword_large_complex,S113
n250,-0.439,6,FC1,4,nonword_large_complex,S113
n250,-0.629,7,C3,4,nonword_large_complex,S113
n250,0.032,8,T7,4,nonword_large_complex,S113
n250,-0.973,9,CP5,4,nonword_large_complex,S113
n250,0.719,10,CP1,4,nonword_large_complex,S113
n250,1.981,11,Pz,4,nonword_large_complex,S113
n250,1.094,12,P3,4,nonword_large_complex,S113
n250,0.113,13,P7,4,nonword_large_complex,S113
n250,0.031,14,O1,4,nonword_large_complex,S113
n250,-0.036,15,O2,4,nonword_large_complex,S113
n250,-0.021,16,P4,4,nonword_large_complex,S113
n250,-2.449,17,P8,4,nonword_large_complex,S113
n250,-1.594,18,CP6,4,nonword_large_complex,S113
n250,-0.046,19,CP2,4,nonword_large_complex,S113
n250,-0.849,20,CZ,4,nonword_large_complex,S113
n250,-1.128,21,C4,4,nonword_large_complex,S113
n250,0.006,22,T8,4,nonword_large_complex,S113
n250,-1.188,23,FC6,4,nonword_large_complex,S113
n250,-1.239,24,FC2,4,nonword_large_complex,S113
n250,-0.193,25,F4,4,nonword_large_complex,S113
n250,-0.279,26,F8,4,nonword_large_complex,S113
n250,3.846,1,FP1,5,nonword_small_simple,S113
n250,5.047,2,Fz,5,nonword_small_simple,S113
n250,3.705,3,F3,5,nonword_small_simple,S113
n250,1.987,4,F7,5,nonword_small_simple,S113
n250,1.423,5,FC5,5,nonword_small_simple,S113
n250,2.759,6,FC1,5,nonword_small_simple,S113
n250,1.194,7,C3,5,nonword_small_simple,S113
n250,0.366,8,T7,5,nonword_small_simple,S113
n250,0.460,9,CP5,5,nonword_small_simple,S113
n250,2.031,10,CP1,5,nonword_small_simple,S113
n250,3.200,11,Pz,5,nonword_small_simple,S113
n250,1.759,12,P3,5,nonword_small_simple,S113
n250,0.611,13,P7,5,nonword_small_simple,S113
n250,0.451,14,O1,5,nonword_small_simple,S113
n250,-0.088,15,O2,5,nonword_small_simple,S113
n250,0.651,16,P4,5,nonword_small_simple,S113
n250,-1.031,17,P8,5,nonword_small_simple,S113
n250,0.342,18,CP6,5,nonword_small_simple,S113
n250,1.999,19,CP2,5,nonword_small_simple,S113
n250,3.073,20,CZ,5,nonword_small_simple,S113
n250,1.159,21,C4,5,nonword_small_simple,S113
n250,1.675,22,T8,5,nonword_small_simple,S113
n250,2.255,23,FC6,5,nonword_small_simple,S113
n250,3.220,24,FC2,5,nonword_small_simple,S113
n250,3.554,25,F4,5,nonword_small_simple,S113
n250,2.643,26,F8,5,nonword_small_simple,S113
n250,-0.199,1,FP1,6,nonword_large_simple,S113
n250,-0.110,2,Fz,6,nonword_large_simple,S113
n250,0.321,3,F3,6,nonword_large_simple,S113
n250,-0.166,4,F7,6,nonword_large_simple,S113
n250,-0.626,5,FC5,6,nonword_large_simple,S113
n250,0.038,6,FC1,6,nonword_large_simple,S113
n250,-1.178,7,C3,6,nonword_large_simple,S113
n250,-1.082,8,T7,6,nonword_large_simple,S113
n250,-0.711,9,CP5,6,nonword_large_simple,S113
n250,-0.137,10,CP1,6,nonword_large_simple,S113
n250,1.835,11,Pz,6,nonword_large_simple,S113
n250,0.427,12,P3,6,nonword_large_simple,S113
n250,-0.601,13,P7,6,nonword_large_simple,S113
n250,-0.069,14,O1,6,nonword_large_simple,S113
n250,0.094,15,O2,6,nonword_large_simple,S113
n250,-1.297,16,P4,6,nonword_large_simple,S113
n250,-3.537,17,P8,6,nonword_large_simple,S113
n250,-3.293,18,CP6,6,nonword_large_simple,S113
n250,-1.198,19,CP2,6,nonword_large_simple,S113
n250,-0.939,20,CZ,6,nonword_large_simple,S113
n250,-2.224,21,C4,6,nonword_large_simple,S113
n250,-0.169,22,T8,6,nonword_large_simple,S113
n250,-0.067,23,FC6,6,nonword_large_simple,S113
n250,-1.503,24,FC2,6,nonword_large_simple,S113
n250,-1.324,25,F4,6,nonword_large_simple,S113
n250,0.312,26,F8,6,nonword_large_simple,S113
n250,-2.461,1,FP1,1,Critical_word_small_family,S114
n250,-2.626,2,Fz,1,Critical_word_small_family,S114
n250,-2.358,3,F3,1,Critical_word_small_family,S114
n250,-1.233,4,F7,1,Critical_word_small_family,S114
n250,-0.697,5,FC5,1,Critical_word_small_family,S114
n250,-3.352,6,FC1,1,Critical_word_small_family,S114
n250,-1.929,7,C3,1,Critical_word_small_family,S114
n250,-0.581,8,T7,1,Critical_word_small_family,S114
n250,-0.925,9,CP5,1,Critical_word_small_family,S114
n250,-2.956,10,CP1,1,Critical_word_small_family,S114
n250,-2.931,11,Pz,1,Critical_word_small_family,S114
n250,-0.650,12,P3,1,Critical_word_small_family,S114
n250,0.382,13,P7,1,Critical_word_small_family,S114
n250,2.215,14,O1,1,Critical_word_small_family,S114
n250,1.092,15,O2,1,Critical_word_small_family,S114
n250,-0.447,16,P4,1,Critical_word_small_family,S114
n250,1.290,17,P8,1,Critical_word_small_family,S114
n250,0.000,18,CP6,1,Critical_word_small_family,S114
n250,-2.893,19,CP2,1,Critical_word_small_family,S114
n250,-3.812,20,CZ,1,Critical_word_small_family,S114
n250,-2.366,21,C4,1,Critical_word_small_family,S114
n250,-0.767,22,T8,1,Critical_word_small_family,S114
n250,-1.120,23,FC6,1,Critical_word_small_family,S114
n250,-3.268,24,FC2,1,Critical_word_small_family,S114
n250,-3.097,25,F4,1,Critical_word_small_family,S114
n250,-2.195,26,F8,1,Critical_word_small_family,S114
n250,-4.085,1,FP1,2,Critical_word_large_family,S114
n250,-3.082,2,Fz,2,Critical_word_large_family,S114
n250,-3.197,3,F3,2,Critical_word_large_family,S114
n250,-3.504,4,F7,2,Critical_word_large_family,S114
n250,-2.908,5,FC5,2,Critical_word_large_family,S114
n250,-3.443,6,FC1,2,Critical_word_large_family,S114
n250,-2.555,7,C3,2,Critical_word_large_family,S114
n250,-2.551,8,T7,2,Critical_word_large_family,S114
n250,-1.336,9,CP5,2,Critical_word_large_family,S114
n250,-2.214,10,CP1,2,Critical_word_large_family,S114
n250,-1.704,11,Pz,2,Critical_word_large_family,S114
n250,0.606,12,P3,2,Critical_word_large_family,S114
n250,1.644,13,P7,2,Critical_word_large_family,S114
n250,4.329,14,O1,2,Critical_word_large_family,S114
n250,3.793,15,O2,2,Critical_word_large_family,S114
n250,0.551,16,P4,2,Critical_word_large_family,S114
n250,1.746,17,P8,2,Critical_word_large_family,S114
n250,-0.914,18,CP6,2,Critical_word_large_family,S114
n250,-3.276,19,CP2,2,Critical_word_large_family,S114
n250,-4.879,20,CZ,2,Critical_word_large_family,S114
n250,-3.821,21,C4,2,Critical_word_large_family,S114
n250,-1.645,22,T8,2,Critical_word_large_family,S114
n250,-1.962,23,FC6,2,Critical_word_large_family,S114
n250,-3.582,24,FC2,2,Critical_word_large_family,S114
n250,-3.122,25,F4,2,Critical_word_large_family,S114
n250,-2.664,26,F8,2,Critical_word_large_family,S114
n250,-3.560,1,FP1,3,nonword_small_complex,S114
n250,-4.591,2,Fz,3,nonword_small_complex,S114
n250,-4.055,3,F3,3,nonword_small_complex,S114
n250,-2.408,4,F7,3,nonword_small_complex,S114
n250,-2.085,5,FC5,3,nonword_small_complex,S114
n250,-4.254,6,FC1,3,nonword_small_complex,S114
n250,-3.602,7,C3,3,nonword_small_complex,S114
n250,-0.403,8,T7,3,nonword_small_complex,S114
n250,-0.974,9,CP5,3,nonword_small_complex,S114
n250,-3.765,10,CP1,3,nonword_small_complex,S114
n250,-4.214,11,Pz,3,nonword_small_complex,S114
n250,-1.133,12,P3,3,nonword_small_complex,S114
n250,1.107,13,P7,3,nonword_small_complex,S114
n250,2.008,14,O1,3,nonword_small_complex,S114
n250,1.480,15,O2,3,nonword_small_complex,S114
n250,-1.439,16,P4,3,nonword_small_complex,S114
n250,-0.131,17,P8,3,nonword_small_complex,S114
n250,-3.208,18,CP6,3,nonword_small_complex,S114
n250,-5.044,19,CP2,3,nonword_small_complex,S114
n250,-5.276,20,CZ,3,nonword_small_complex,S114
n250,-5.899,21,C4,3,nonword_small_complex,S114
n250,-3.918,22,T8,3,nonword_small_complex,S114
n250,-5.510,23,FC6,3,nonword_small_complex,S114
n250,-4.813,24,FC2,3,nonword_small_complex,S114
n250,-7.050,25,F4,3,nonword_small_complex,S114
n250,-4.320,26,F8,3,nonword_small_complex,S114
n250,-1.039,1,FP1,4,nonword_large_complex,S114
n250,-1.251,2,Fz,4,nonword_large_complex,S114
n250,-0.484,3,F3,4,nonword_large_complex,S114
n250,-0.477,4,F7,4,nonword_large_complex,S114
n250,0.241,5,FC5,4,nonword_large_complex,S114
n250,-1.359,6,FC1,4,nonword_large_complex,S114
n250,1.189,7,C3,4,nonword_large_complex,S114
n250,0.996,8,T7,4,nonword_large_complex,S114
n250,2.351,9,CP5,4,nonword_large_complex,S114
n250,1.262,10,CP1,4,nonword_large_complex,S114
n250,2.337,11,Pz,4,nonword_large_complex,S114
n250,3.398,12,P3,4,nonword_large_complex,S114
n250,4.125,13,P7,4,nonword_large_complex,S114
n250,6.342,14,O1,4,nonword_large_complex,S114
n250,5.048,15,O2,4,nonword_large_complex,S114
n250,4.225,16,P4,4,nonword_large_complex,S114
n250,4.334,17,P8,4,nonword_large_complex,S114
n250,2.446,18,CP6,4,nonword_large_complex,S114
n250,0.987,19,CP2,4,nonword_large_complex,S114
n250,-0.819,20,CZ,4,nonword_large_complex,S114
n250,0.264,21,C4,4,nonword_large_complex,S114
n250,1.462,22,T8,4,nonword_large_complex,S114
n250,1.114,23,FC6,4,nonword_large_complex,S114
n250,-0.564,24,FC2,4,nonword_large_complex,S114
n250,0.183,25,F4,4,nonword_large_complex,S114
n250,0.748,26,F8,4,nonword_large_complex,S114
n250,-6.178,1,FP1,5,nonword_small_simple,S114
n250,-3.680,2,Fz,5,nonword_small_simple,S114
n250,-4.140,3,F3,5,nonword_small_simple,S114
n250,-3.813,4,F7,5,nonword_small_simple,S114
n250,-2.837,5,FC5,5,nonword_small_simple,S114
n250,-3.548,6,FC1,5,nonword_small_simple,S114
n250,-1.095,7,C3,5,nonword_small_simple,S114
n250,-1.862,8,T7,5,nonword_small_simple,S114
n250,0.577,9,CP5,5,nonword_small_simple,S114
n250,0.545,10,CP1,5,nonword_small_simple,S114
n250,1.090,11,Pz,5,nonword_small_simple,S114
n250,3.354,12,P3,5,nonword_small_simple,S114
n250,3.515,13,P7,5,nonword_small_simple,S114
n250,6.524,14,O1,5,nonword_small_simple,S114
n250,4.233,15,O2,5,nonword_small_simple,S114
n250,1.553,16,P4,5,nonword_small_simple,S114
n250,1.487,17,P8,5,nonword_small_simple,S114
n250,-1.467,18,CP6,5,nonword_small_simple,S114
n250,-0.888,19,CP2,5,nonword_small_simple,S114
n250,-3.016,20,CZ,5,nonword_small_simple,S114
n250,-2.761,21,C4,5,nonword_small_simple,S114
n250,-3.639,22,T8,5,nonword_small_simple,S114
n250,-4.456,23,FC6,5,nonword_small_simple,S114
n250,-3.474,24,FC2,5,nonword_small_simple,S114
n250,-4.330,25,F4,5,nonword_small_simple,S114
n250,-4.474,26,F8,5,nonword_small_simple,S114
n250,-7.987,1,FP1,6,nonword_large_simple,S114
n250,-8.409,2,Fz,6,nonword_large_simple,S114
n250,-6.726,3,F3,6,nonword_large_simple,S114
n250,-5.673,4,F7,6,nonword_large_simple,S114
n250,-6.084,5,FC5,6,nonword_large_simple,S114
n250,-8.737,6,FC1,6,nonword_large_simple,S114
n250,-6.490,7,C3,6,nonword_large_simple,S114
n250,-5.156,8,T7,6,nonword_large_simple,S114
n250,-4.868,9,CP5,6,nonword_large_simple,S114
n250,-6.320,10,CP1,6,nonword_large_simple,S114
n250,-5.593,11,Pz,6,nonword_large_simple,S114
n250,-2.583,12,P3,6,nonword_large_simple,S114
n250,0.758,13,P7,6,nonword_large_simple,S114
n250,2.571,14,O1,6,nonword_large_simple,S114
n250,0.332,15,O2,6,nonword_large_simple,S114
n250,-4.533,16,P4,6,nonword_large_simple,S114
n250,-2.021,17,P8,6,nonword_large_simple,S114
n250,-5.488,18,CP6,6,nonword_large_simple,S114
n250,-8.475,19,CP2,6,nonword_large_simple,S114
n250,-8.920,20,CZ,6,nonword_large_simple,S114
n250,-9.306,21,C4,6,nonword_large_simple,S114
n250,-5.988,22,T8,6,nonword_large_simple,S114
n250,-8.159,23,FC6,6,nonword_large_simple,S114
n250,-9.064,24,FC2,6,nonword_large_simple,S114
n250,-8.598,25,F4,6,nonword_large_simple,S114
n250,-6.653,26,F8,6,nonword_large_simple,S114
n250,-1.281,1,FP1,1,Critical_word_small_family,S115
n250,6.372,2,Fz,1,Critical_word_small_family,S115
n250,7.173,3,F3,1,Critical_word_small_family,S115
n250,6.255,4,F7,1,Critical_word_small_family,S115
n250,6.205,5,FC5,1,Critical_word_small_family,S115
n250,7.284,6,FC1,1,Critical_word_small_family,S115
n250,6.875,7,C3,1,Critical_word_small_family,S115
n250,4.540,8,T7,1,Critical_word_small_family,S115
n250,4.514,9,CP5,1,Critical_word_small_family,S115
n250,7.753,10,CP1,1,Critical_word_small_family,S115
n250,8.452,11,Pz,1,Critical_word_small_family,S115
n250,5.671,12,P3,1,Critical_word_small_family,S115
n250,1.717,13,P7,1,Critical_word_small_family,S115
n250,3.197,14,O1,1,Critical_word_small_family,S115
n250,2.870,15,O2,1,Critical_word_small_family,S115
n250,7.374,16,P4,1,Critical_word_small_family,S115
n250,1.471,17,P8,1,Critical_word_small_family,S115
n250,5.092,18,CP6,1,Critical_word_small_family,S115
n250,7.567,19,CP2,1,Critical_word_small_family,S115
n250,6.276,20,CZ,1,Critical_word_small_family,S115
n250,6.636,21,C4,1,Critical_word_small_family,S115
n250,3.739,22,T8,1,Critical_word_small_family,S115
n250,4.024,23,FC6,1,Critical_word_small_family,S115
n250,6.543,24,FC2,1,Critical_word_small_family,S115
n250,5.612,25,F4,1,Critical_word_small_family,S115
n250,2.699,26,F8,1,Critical_word_small_family,S115
n250,0.349,1,FP1,2,Critical_word_large_family,S115
n250,3.079,2,Fz,2,Critical_word_large_family,S115
n250,1.390,3,F3,2,Critical_word_large_family,S115
n250,1.627,4,F7,2,Critical_word_large_family,S115
n250,0.453,5,FC5,2,Critical_word_large_family,S115
n250,2.321,6,FC1,2,Critical_word_large_family,S115
n250,2.283,7,C3,2,Critical_word_large_family,S115
n250,-2.438,8,T7,2,Critical_word_large_family,S115
n250,-0.090,9,CP5,2,Critical_word_large_family,S115
n250,2.570,10,CP1,2,Critical_word_large_family,S115
n250,4.162,11,Pz,2,Critical_word_large_family,S115
n250,2.110,12,P3,2,Critical_word_large_family,S115
n250,-3.205,13,P7,2,Critical_word_large_family,S115
n250,1.604,14,O1,2,Critical_word_large_family,S115
n250,2.738,15,O2,2,Critical_word_large_family,S115
n250,4.567,16,P4,2,Critical_word_large_family,S115
n250,2.337,17,P8,2,Critical_word_large_family,S115
n250,2.848,18,CP6,2,Critical_word_large_family,S115
n250,3.288,19,CP2,2,Critical_word_large_family,S115
n250,2.390,20,CZ,2,Critical_word_large_family,S115
n250,3.502,21,C4,2,Critical_word_large_family,S115
n250,2.726,22,T8,2,Critical_word_large_family,S115
n250,4.882,23,FC6,2,Critical_word_large_family,S115
n250,3.786,24,FC2,2,Critical_word_large_family,S115
n250,4.605,25,F4,2,Critical_word_large_family,S115
n250,5.141,26,F8,2,Critical_word_large_family,S115
n250,2.202,1,FP1,3,nonword_small_complex,S115
n250,6.198,2,Fz,3,nonword_small_complex,S115
n250,6.768,3,F3,3,nonword_small_complex,S115
n250,7.863,4,F7,3,nonword_small_complex,S115
n250,8.718,5,FC5,3,nonword_small_complex,S115
n250,6.557,6,FC1,3,nonword_small_complex,S115
n250,7.461,7,C3,3,nonword_small_complex,S115
n250,9.900,8,T7,3,nonword_small_complex,S115
n250,8.089,9,CP5,3,nonword_small_complex,S115
n250,6.264,10,CP1,3,nonword_small_complex,S115
n250,6.500,11,Pz,3,nonword_small_complex,S115
n250,7.294,12,P3,3,nonword_small_complex,S115
n250,7.362,13,P7,3,nonword_small_complex,S115
n250,5.457,14,O1,3,nonword_small_complex,S115
n250,3.713,15,O2,3,nonword_small_complex,S115
n250,3.822,16,P4,3,nonword_small_complex,S115
n250,2.225,17,P8,3,nonword_small_complex,S115
n250,1.722,18,CP6,3,nonword_small_complex,S115
n250,2.834,19,CP2,3,nonword_small_complex,S115
n250,2.750,20,CZ,3,nonword_small_complex,S115
n250,4.815,21,C4,3,nonword_small_complex,S115
n250,9.964,22,T8,3,nonword_small_complex,S115
n250,4.250,23,FC6,3,nonword_small_complex,S115
n250,7.234,24,FC2,3,nonword_small_complex,S115
n250,4.802,25,F4,3,nonword_small_complex,S115
n250,1.593,26,F8,3,nonword_small_complex,S115
n250,-2.577,1,FP1,4,nonword_large_complex,S115
n250,2.459,2,Fz,4,nonword_large_complex,S115
n250,1.036,3,F3,4,nonword_large_complex,S115
n250,1.682,4,F7,4,nonword_large_complex,S115
n250,2.484,5,FC5,4,nonword_large_complex,S115
n250,2.426,6,FC1,4,nonword_large_complex,S115
n250,1.253,7,C3,4,nonword_large_complex,S115
n250,1.632,8,T7,4,nonword_large_complex,S115
n250,1.173,9,CP5,4,nonword_large_complex,S115
n250,0.881,10,CP1,4,nonword_large_complex,S115
n250,1.020,11,Pz,4,nonword_large_complex,S115
n250,2.240,12,P3,4,nonword_large_complex,S115
n250,-0.054,13,P7,4,nonword_large_complex,S115
n250,0.833,14,O1,4,nonword_large_complex,S115
n250,-0.417,15,O2,4,nonword_large_complex,S115
n250,0.369,16,P4,4,nonword_large_complex,S115
n250,-3.574,17,P8,4,nonword_large_complex,S115
n250,0.393,18,CP6,4,nonword_large_complex,S115
n250,0.478,19,CP2,4,nonword_large_complex,S115
n250,0.550,20,CZ,4,nonword_large_complex,S115
n250,0.074,21,C4,4,nonword_large_complex,S115
n250,0.875,22,T8,4,nonword_large_complex,S115
n250,2.153,23,FC6,4,nonword_large_complex,S115
n250,1.820,24,FC2,4,nonword_large_complex,S115
n250,1.164,25,F4,4,nonword_large_complex,S115
n250,1.249,26,F8,4,nonword_large_complex,S115
n250,-16.543,1,FP1,5,nonword_small_simple,S115
n250,7.032,2,Fz,5,nonword_small_simple,S115
n250,4.575,3,F3,5,nonword_small_simple,S115
n250,2.737,4,F7,5,nonword_small_simple,S115
n250,4.068,5,FC5,5,nonword_small_simple,S115
n250,6.866,6,FC1,5,nonword_small_simple,S115
n250,5.026,7,C3,5,nonword_small_simple,S115
n250,1.663,8,T7,5,nonword_small_simple,S115
n250,2.226,9,CP5,5,nonword_small_simple,S115
n250,6.845,10,CP1,5,nonword_small_simple,S115
n250,8.181,11,Pz,5,nonword_small_simple,S115
n250,5.535,12,P3,5,nonword_small_simple,S115
n250,-0.239,13,P7,5,nonword_small_simple,S115
n250,3.861,14,O1,5,nonword_small_simple,S115
n250,2.834,15,O2,5,nonword_small_simple,S115
n250,7.941,16,P4,5,nonword_small_simple,S115
n250,1.708,17,P8,5,nonword_small_simple,S115
n250,4.242,18,CP6,5,nonword_small_simple,S115
n250,7.384,19,CP2,5,nonword_small_simple,S115
n250,7.084,20,CZ,5,nonword_small_simple,S115
n250,6.081,21,C4,5,nonword_small_simple,S115
n250,9.738,22,T8,5,nonword_small_simple,S115
n250,3.875,23,FC6,5,nonword_small_simple,S115
n250,7.442,24,FC2,5,nonword_small_simple,S115
n250,8.790,25,F4,5,nonword_small_simple,S115
n250,2.349,26,F8,5,nonword_small_simple,S115
n250,-7.912,1,FP1,6,nonword_large_simple,S115
n250,3.293,2,Fz,6,nonword_large_simple,S115
n250,1.379,3,F3,6,nonword_large_simple,S115
n250,1.570,4,F7,6,nonword_large_simple,S115
n250,0.982,5,FC5,6,nonword_large_simple,S115
n250,2.363,6,FC1,6,nonword_large_simple,S115
n250,1.839,7,C3,6,nonword_large_simple,S115
n250,0.697,8,T7,6,nonword_large_simple,S115
n250,0.088,9,CP5,6,nonword_large_simple,S115
n250,2.034,10,CP1,6,nonword_large_simple,S115
n250,3.375,11,Pz,6,nonword_large_simple,S115
n250,2.961,12,P3,6,nonword_large_simple,S115
n250,-1.281,13,P7,6,nonword_large_simple,S115
n250,2.732,14,O1,6,nonword_large_simple,S115
n250,1.643,15,O2,6,nonword_large_simple,S115
n250,2.187,16,P4,6,nonword_large_simple,S115
n250,-0.994,17,P8,6,nonword_large_simple,S115
n250,-0.741,18,CP6,6,nonword_large_simple,S115
n250,1.836,19,CP2,6,nonword_large_simple,S115
n250,2.738,20,CZ,6,nonword_large_simple,S115
n250,2.634,21,C4,6,nonword_large_simple,S115
n250,5.165,22,T8,6,nonword_large_simple,S115
n250,2.007,23,FC6,6,nonword_large_simple,S115
n250,3.734,24,FC2,6,nonword_large_simple,S115
n250,3.494,25,F4,6,nonword_large_simple,S115
n250,1.193,26,F8,6,nonword_large_simple,S115
n250,8.060,1,FP1,1,Critical_word_small_family,S116
n250,2.783,2,Fz,1,Critical_word_small_family,S116
n250,2.822,3,F3,1,Critical_word_small_family,S116
n250,3.311,4,F7,1,Critical_word_small_family,S116
n250,2.411,5,FC5,1,Critical_word_small_family,S116
n250,-0.180,6,FC1,1,Critical_word_small_family,S116
n250,0.762,7,C3,1,Critical_word_small_family,S116
n250,1.086,8,T7,1,Critical_word_small_family,S116
n250,-1.182,9,CP5,1,Critical_word_small_family,S116
n250,-0.728,10,CP1,1,Critical_word_small_family,S116
n250,-2.381,11,Pz,1,Critical_word_small_family,S116
n250,-1.309,12,P3,1,Critical_word_small_family,S116
n250,-3.179,13,P7,1,Critical_word_small_family,S116
n250,-1.817,14,O1,1,Critical_word_small_family,S116
n250,-3.778,15,O2,1,Critical_word_small_family,S116
n250,-2.948,16,P4,1,Critical_word_small_family,S116
n250,-3.965,17,P8,1,Critical_word_small_family,S116
n250,-3.602,18,CP6,1,Critical_word_small_family,S116
n250,-2.581,19,CP2,1,Critical_word_small_family,S116
n250,-2.639,20,CZ,1,Critical_word_small_family,S116
n250,-1.653,21,C4,1,Critical_word_small_family,S116
n250,1.055,22,T8,1,Critical_word_small_family,S116
n250,2.246,23,FC6,1,Critical_word_small_family,S116
n250,-0.584,24,FC2,1,Critical_word_small_family,S116
n250,3.099,25,F4,1,Critical_word_small_family,S116
n250,5.819,26,F8,1,Critical_word_small_family,S116
n250,8.911,1,FP1,2,Critical_word_large_family,S116
n250,4.449,2,Fz,2,Critical_word_large_family,S116
n250,4.020,3,F3,2,Critical_word_large_family,S116
n250,5.256,4,F7,2,Critical_word_large_family,S116
n250,2.681,5,FC5,2,Critical_word_large_family,S116
n250,2.162,6,FC1,2,Critical_word_large_family,S116
n250,1.270,7,C3,2,Critical_word_large_family,S116
n250,-0.551,8,T7,2,Critical_word_large_family,S116
n250,-2.027,9,CP5,2,Critical_word_large_family,S116
n250,-0.454,10,CP1,2,Critical_word_large_family,S116
n250,-2.693,11,Pz,2,Critical_word_large_family,S116
n250,-2.168,12,P3,2,Critical_word_large_family,S116
n250,-5.154,13,P7,2,Critical_word_large_family,S116
n250,-3.113,14,O1,2,Critical_word_large_family,S116
n250,-4.174,15,O2,2,Critical_word_large_family,S116
n250,-3.725,16,P4,2,Critical_word_large_family,S116
n250,-4.535,17,P8,2,Critical_word_large_family,S116
n250,-5.830,18,CP6,2,Critical_word_large_family,S116
n250,-2.139,19,CP2,2,Critical_word_large_family,S116
n250,-0.976,20,CZ,2,Critical_word_large_family,S116
n250,-1.687,21,C4,2,Critical_word_large_family,S116
n250,-1.781,22,T8,2,Critical_word_large_family,S116
n250,1.032,23,FC6,2,Critical_word_large_family,S116
n250,1.389,24,FC2,2,Critical_word_large_family,S116
n250,3.988,25,F4,2,Critical_word_large_family,S116
n250,3.795,26,F8,2,Critical_word_large_family,S116
n250,6.359,1,FP1,3,nonword_small_complex,S116
n250,3.453,2,Fz,3,nonword_small_complex,S116
n250,3.693,3,F3,3,nonword_small_complex,S116
n250,3.303,4,F7,3,nonword_small_complex,S116
n250,1.951,5,FC5,3,nonword_small_complex,S116
n250,0.979,6,FC1,3,nonword_small_complex,S116
n250,-0.369,7,C3,3,nonword_small_complex,S116
n250,-0.517,8,T7,3,nonword_small_complex,S116
